id,sex,year,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
11935766,1,2015,0.045,0.031,0.000,0.000,0.011,0.014,0.000,0.000,0.074,0.000,0.000,0.024,4,0,0.29167,1,1,1,80.0,32.0,,95.0,0,0,84,47.0,
11936408,1,2015,0.036,0.010,0.000,0.039,0.000,0.021,0.008,0.012,0.021,0.000,0.016,0.015,2,2,0.50000,1,1,1,90.0,34.0,,94.0,0,0,87,24.0,
11937674,1,2015,0.019,0.105,0.060,0.020,0.027,0.034,0.000,0.000,0.195,0.096,0.064,0.171,3,1,0.45495,1,1,1,70.0,32.0,4.0,,0,0,86,76.0,
11943275,1,2015,0.053,0.042,0.000,0.011,0.022,0.020,0.000,0.012,0.035,0.000,0.114,0.000,3,2,0.43377,1,1,1,50.0,33.0,,95.0,0,0,85,5.0,
11943697,1,2015,0.064,0.059,0.156,0.073,0.019,0.049,0.045,0.075,0.085,0.045,0.019,0.091,3,1,0.35380,1,1,1,60.0,39.0,4.0,,0,0,83,31.0,30.0
11944537,1,2015,0.000,0.000,0.000,0.000,0.000,0.019,0.000,0.008,0.011,0.010,0.012,0.000,3,1,0.55435,1,1,1,80.0,26.0,6.0,,0,0,86,93.0,89.0
11950731,1,2015,0.024,0.000,0.024,0.015,0.009,0.017,0.018,0.041,0.030,0.000,0.022,0.033,4,1,0.48162,1,1,1,90.0,19.0,4.0,,0,0,91,74.0,52.0
11953555,1,2015,0.042,0.000,0.029,0.047,0.019,0.053,0.033,0.000,0.000,0.029,0.012,0.000,2,2,0.53289,1,1,1,90.0,28.0,6.0,,0,0,86,42.0,24.0
11961820,1,2015,0.039,0.035,0.031,0.015,0.034,0.008,0.007,0.032,0.093,0.000,0.009,0.047,3,2,0.42925,1,1,1,80.0,27.0,4.0,,0,0,86,44.0,71.0
11963044,1,2015,0.008,0.016,0.000,0.000,0.007,0.000,0.000,0.007,0.000,0.037,0.046,0.013,3,1,0.48162,1,1,1,60.0,21.0,5.0,,0,0,79,0.0,0.0
11963640,1,2015,0.025,0.000,0.011,0.040,0.026,0.019,0.018,0.000,0.000,0.027,0.010,0.000,3,2,0.48016,1,1,1,70.0,33.0,7.0,,0,0,89,72.0,63.0
11964181,1,2015,0.027,0.000,0.090,0.009,0.034,0.017,0.054,0.090,0.009,0.043,0.037,0.066,4,1,0.42366,1,1,1,90.0,27.0,4.0,,0,0,87,3.0,29.0
11964769,1,2015,0.041,0.000,0.048,0.071,0.027,0.051,0.010,0.044,0.016,0.019,0.000,0.033,3,1,0.48494,1,1,1,70.0,30.0,4.0,,0,0,83,38.0,74.0
11964934,1,2015,0.000,0.000,0.000,0.020,0.031,0.027,0.000,0.046,0.014,0.016,0.009,0.031,2,1,0.54505,1,1,1,50.0,35.0,7.0,,0,0,81,60.0,82.0
11965004,1,2015,0.038,0.013,0.070,0.024,0.018,0.019,0.036,0.070,0.019,0.000,0.018,0.047,2,2,0.61364,1,1,1,60.0,32.0,5.0,,0,0,89,12.0,19.0
11966152,1,2015,0.008,0.025,0.009,0.009,0.000,0.011,0.000,0.017,0.019,0.008,0.010,0.000,2,2,0.46212,1,1,1,90.0,27.0,4.0,,0,0,84,89.0,75.0
11966494,1,2015,0.025,0.019,0.011,0.041,0.057,0.027,0.010,0.000,0.035,0.026,0.072,0.011,5,0,0.24206,1,1,1,70.0,34.0,4.0,,0,0,88,4.0,48.0
11966579,1,2015,0.021,0.010,0.000,0.023,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.000,2,1,0.68939,1,1,1,60.0,33.0,5.0,,0,0,84,7.0,
11966589,1,2015,0.077,0.000,0.011,0.031,0.042,0.010,0.010,0.000,0.000,0.068,0.018,0.000,4,1,0.45495,1,1,1,80.0,31.0,5.0,,0,0,80,15.0,25.0
11969511,1,2015,0.000,0.000,0.000,0.014,0.000,0.011,0.000,0.000,0.000,0.010,0.012,0.000,3,1,0.62195,1,1,1,60.0,30.0,6.0,,0,0,93,,
11972007,1,2015,0.000,0.000,0.000,0.009,0.022,0.017,0.009,0.012,0.009,0.008,0.010,0.000,4,1,0.41279,1,1,1,50.0,35.0,,94.0,0,0,86,26.0,86.0
11972185,1,2015,0.058,0.016,0.035,0.031,0.051,0.010,0.028,0.030,0.000,0.056,0.064,0.018,3,1,0.45868,1,1,1,70.0,37.0,6.0,,0,0,89,11.0,19.0
11972755,1,2015,0.011,0.034,0.019,0.023,0.011,0.008,0.009,0.012,0.083,0.000,0.000,0.037,3,2,0.38636,1,1,1,70.0,34.0,,94.0,0,0,87,47.0,57.0
11972793,1,2015,0.038,0.011,0.000,0.021,0.034,0.051,0.000,0.007,0.039,0.007,0.039,0.026,2,1,0.63889,1,1,1,80.0,32.0,6.0,,0,0,91,63.0,55.0
11973980,1,2015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,1,0.74590,1,1,1,60.0,28.0,3.0,,0,0,83,,
11974964,1,2015,0.022,0.041,0.000,0.000,0.021,0.000,0.012,0.000,0.110,0.011,0.000,0.037,3,1,0.44505,1,1,1,70.0,33.0,6.0,,0,0,88,38.0,42.0
11975110,1,2015,0.027,0.025,0.049,0.040,0.008,0.034,0.014,0.040,0.071,0.018,0.009,0.065,3,1,0.67857,1,1,0,50.0,25.0,4.0,,0,0,0,21.0,21.0
11976168,1,2015,0.052,0.089,0.009,0.018,0.042,0.028,0.000,0.017,0.285,0.019,0.034,0.128,2,2,0.55495,1,1,1,70.0,28.0,6.0,,0,0,85,0.0,44.0
11976946,1,2015,0.041,0.000,0.033,0.031,0.041,0.023,0.010,0.000,0.016,0.049,0.000,0.000,3,1,0.37603,1,1,1,60.0,26.0,3.0,,0,0,83,47.0,0.0
11978541,1,2015,0.026,0.011,0.000,0.010,0.034,0.066,0.009,0.018,0.039,0.007,0.039,0.039,4,1,0.36111,1,1,1,80.0,33.0,8.0,,0,0,91,68.0,76.0
11979298,1,2015,0.077,0.022,0.018,0.034,0.027,0.051,0.000,0.029,0.097,0.017,0.009,0.050,3,1,0.47093,1,1,1,90.0,33.0,3.0,,0,0,90,81.0,
11980909,1,2015,0.015,0.015,0.013,0.012,0.000,0.000,0.012,0.014,0.000,0.013,0.019,0.000,4,1,0.33607,1,1,1,70.0,27.0,3.0,,0,0,78,64.0,19.0
11981734,1,2015,0.000,0.012,0.019,0.000,0.000,0.000,0.009,0.000,0.000,0.000,0.000,0.013,3,0,0.26190,1,1,1,60.0,25.0,3.0,,0,0,83,50.0,83.0
11981805,1,2015,0.000,0.000,0.000,0.039,0.008,0.057,0.017,0.012,0.035,0.007,0.016,0.011,1,1,0.90179,1,1,1,80.0,32.0,4.0,,0,0,89,21.0,16.0
11983096,1,2015,0.015,0.012,0.009,0.040,0.007,0.061,0.009,0.019,0.038,0.029,0.031,0.043,3,1,0.38636,1,1,1,80.0,27.0,6.0,,0,0,83,50.0,74.0
11983823,1,2015,0.020,0.073,0.089,0.051,0.018,0.019,0.017,0.044,0.078,0.022,0.037,0.131,4,0,0.27477,1,1,1,70.0,33.0,5.0,,0,0,82,81.0,58.0
11984069,1,2015,0.032,0.023,0.069,0.016,0.042,0.041,0.037,0.000,0.072,0.011,0.075,0.067,4,0,0.27099,1,1,1,70.0,33.0,6.0,,0,0,90,58.0,70.0
11984533,1,2015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,2,0.40385,1,1,1,80.0,32.0,5.0,,0,0,86,53.0,52.0
11985232,1,2015,0.037,0.013,0.062,0.046,0.019,0.018,0.010,0.029,0.019,0.019,0.000,0.011,3,1,0.62195,1,1,1,50.0,34.0,,92.0,0,0,78,17.0,7.0
11986575,1,2015,0.029,0.079,0.099,0.012,0.039,0.000,0.048,0.034,0.150,0.035,0.058,0.217,1,1,0.84091,1,1,1,80.0,24.0,4.0,,0,0,86,,
11988723,1,2015,0.035,0.087,0.044,0.039,0.000,0.008,0.021,0.033,0.027,0.021,0.096,0.044,2,1,0.62195,1,1,1,70.0,29.0,6.0,,0,0,82,,77.0
11989799,1,2015,0.087,0.074,0.020,0.064,0.076,0.064,0.031,0.000,0.220,0.041,0.033,0.112,4,1,0.41228,1,1,1,60.0,33.0,6.0,,0,0,86,37.0,79.0
11990167,1,2015,0.015,0.059,0.079,0.015,0.034,0.017,0.000,0.020,0.096,0.028,0.058,0.125,2,1,0.59009,1,1,1,70.0,32.0,6.0,,0,0,94,67.0,58.0
11990591,1,2015,0.011,0.000,0.000,0.016,0.010,0.040,0.009,0.016,0.000,0.009,0.009,0.020,3,1,0.64535,1,1,1,50.0,32.0,5.0,,0,0,83,31.0,46.0
11991043,1,2015,0.011,0.042,0.033,0.010,0.044,0.039,0.012,0.010,0.136,0.038,0.036,0.078,2,1,0.61792,1,1,1,70.0,33.0,6.0,,0,1,94,45.0,
11991510,1,2015,0.000,0.009,0.000,0.000,0.010,0.008,0.012,0.008,0.020,0.011,0.000,0.000,4,0,0.29651,1,1,1,70.0,29.0,5.0,,0,1,93,37.0,21.0
11992826,1,2015,0.034,0.027,0.024,0.000,0.031,0.038,0.018,0.056,0.027,0.000,0.070,0.033,3,1,0.34733,1,1,1,60.0,29.0,4.0,,0,0,87,28.0,
11993737,1,2015,0.024,0.066,0.070,0.015,0.038,0.027,0.009,0.025,0.162,0.046,0.027,0.223,2,1,0.61792,1,1,1,80.0,26.0,4.0,,0,0,86,10.0,0.0
11996007,1,2015,0.011,0.022,0.000,0.000,0.026,0.009,0.007,0.008,0.090,0.000,0.000,0.059,2,1,0.79412,1,1,1,80.0,32.0,4.0,,0,0,83,48.0,67.0
11996091,1,2015,0.094,0.025,0.114,0.062,0.046,0.034,0.020,0.000,0.008,0.143,0.009,0.000,2,1,0.80660,1,1,1,60.0,32.0,5.0,,0,0,85,26.0,25.0
11997269,1,2015,0.033,0.034,0.020,0.056,0.026,0.010,0.018,0.000,0.019,0.019,0.093,0.033,4,1,0.31982,1,1,1,90.0,26.0,7.0,,0,0,85,39.0,25.0
11997528,1,2015,0.000,0.000,0.000,0.016,0.008,0.049,0.009,0.000,0.016,0.000,0.000,0.021,3,2,0.31481,1,1,1,70.0,33.0,5.0,,0,0,89,29.0,77.0
11997576,1,2015,0.025,0.000,0.047,0.031,0.019,0.018,0.038,0.023,0.021,0.019,0.013,0.000,4,1,0.33516,1,1,1,60.0,32.0,6.0,,0,0,83,28.0,54.0
11998051,1,2015,0.046,0.079,0.072,0.030,0.030,0.018,0.008,0.044,0.108,0.026,0.104,0.216,2,1,0.58264,1,1,1,70.0,28.0,5.0,,0,0,86,77.0,88.0
11998343,1,2015,0.092,0.087,0.128,0.107,0.045,0.069,0.040,0.071,0.094,0.047,0.066,0.091,3,1,0.59191,1,1,1,80.0,26.0,4.0,,0,0,87,3.0,4.0
11998994,1,2015,0.016,0.054,0.024,0.000,0.054,0.008,0.000,0.026,0.045,0.000,0.119,0.056,3,1,0.50000,1,1,1,90.0,40.0,4.0,,0,0,90,40.0,83.0
11999641,1,2015,0.031,0.000,0.018,0.035,0.008,0.083,0.014,0.020,0.009,0.000,0.009,0.015,3,1,0.37603,1,1,1,80.0,31.0,6.0,,0,0,91,67.0,80.0
12003437,1,2015,0.025,0.000,0.011,0.046,0.019,0.021,0.010,0.000,0.000,0.029,0.012,0.000,3,1,0.36607,1,1,1,70.0,26.0,3.0,,0,0,88,66.0,89.0
12005436,1,2015,0.040,0.031,0.044,0.046,0.027,0.019,0.010,0.012,0.058,0.141,0.021,0.061,3,2,0.37654,1,1,1,60.0,32.0,,95.0,0,0,69,21.0,18.0
12006595,0,2015,0.022,0.075,0.018,0.010,0.030,0.025,0.000,0.012,0.200,0.028,0.009,0.087,3,1,0.42958,1,1,1,30.0,,,93.0,0,0,82,33.0,6.0
12006651,1,2015,0.057,0.035,0.066,0.046,0.049,0.018,0.028,0.044,0.093,0.028,0.018,0.073,3,1,0.64851,1,1,1,40.0,30.0,,93.0,0,0,81,74.0,67.0
12029835,1,2015,0.024,0.000,0.000,0.009,0.000,0.024,0.000,0.017,0.000,0.000,0.000,0.000,1,1,0.86585,1,1,1,50.0,26.0,3.0,,0,0,87,55.0,33.0
12030044,1,2015,0.015,0.011,0.055,0.015,0.023,0.009,0.014,0.025,0.029,0.011,0.012,0.033,4,1,0.36755,1,1,1,70.0,30.0,5.0,,0,0,87,25.0,25.0
12030182,1,2015,0.086,0.013,0.086,0.102,0.055,0.054,0.052,0.048,0.042,0.045,0.009,0.068,3,2,0.47396,1,1,1,70.0,31.0,4.0,,0,0,89,24.0,75.0
12030264,1,2015,0.016,0.009,0.000,0.018,0.017,0.037,0.012,0.041,0.020,0.011,0.000,0.000,2,1,0.71978,1,1,1,70.0,33.0,3.0,,0,0,88,8.0,23.0
12030336,1,2015,0.000,0.012,0.009,0.000,0.000,0.000,0.000,0.000,0.029,0.011,0.034,0.040,1,1,0.82258,1,1,1,50.0,32.0,2.0,,0,0,90,57.0,70.0
12041160,1,2015,0.000,0.000,0.009,0.010,0.016,0.026,0.009,0.000,0.030,0.017,0.000,0.032,3,1,0.34914,1,1,1,70.0,25.0,4.0,,0,0,86,42.0,
12041882,1,2015,0.047,0.012,0.020,0.048,0.019,0.010,0.010,0.017,0.029,0.030,0.009,0.028,3,0,0.21983,1,1,1,60.0,35.0,5.0,,0,0,89,6.0,22.0
12043171,1,2015,0.023,0.064,0.042,0.015,0.007,0.020,0.000,0.019,0.073,0.102,0.021,0.124,4,1,0.43377,1,1,1,90.0,27.0,6.0,,0,0,85,50.0,31.0
12046963,1,2015,0.031,0.044,0.024,0.000,0.038,0.008,0.030,0.025,0.164,0.000,0.009,0.066,4,1,0.30198,1,1,1,70.0,28.0,5.0,,0,0,87,62.0,91.0
12049608,1,2015,0.030,0.025,0.009,0.011,0.000,0.012,0.000,0.000,0.019,0.008,0.000,0.000,2,1,0.70833,1,1,1,40.0,29.0,4.0,,0,0,73,0.0,0.0
12050370,1,2015,0.000,0.036,0.048,0.000,0.000,0.000,0.000,0.000,0.054,0.026,0.000,0.138,2,2,0.50000,1,1,1,40.0,31.0,6.0,,0,0,86,33.0,13.0
12051194,1,2015,0.000,0.030,0.073,0.000,0.017,0.018,0.000,0.000,0.054,0.010,0.027,0.033,3,2,0.38636,1,1,1,90.0,25.0,5.0,,0,0,83,50.0,42.0
12051221,1,2015,0.027,0.011,0.072,0.022,0.042,0.026,0.048,0.034,0.050,0.007,0.030,0.086,4,1,0.43827,1,1,1,60.0,27.0,,93.0,0,0,86,20.0,
12053848,1,2015,0.049,0.033,0.039,0.031,0.027,0.010,0.026,0.000,0.029,0.067,0.018,0.041,2,2,0.54132,1,1,1,90.0,31.0,6.0,,0,0,87,,18.0
12054022,1,2015,0.033,0.044,0.000,0.000,0.022,0.000,0.000,0.000,0.148,0.042,0.000,0.048,4,1,0.40079,1,1,1,70.0,32.0,8.0,,0,0,85,45.0,99.0
12054160,1,2015,0.009,0.012,0.033,0.000,0.009,0.000,0.018,0.017,0.029,0.011,0.018,0.046,2,1,0.59615,1,1,1,60.0,33.0,4.0,,0,0,73,33.0,42.0
12055922,1,2015,0.017,0.000,0.000,0.010,0.008,0.031,0.000,0.000,0.014,0.046,0.012,0.011,3,2,0.33553,1,1,1,70.0,33.0,6.0,,0,0,88,70.0,
12056880,1,2015,0.037,0.013,0.056,0.046,0.039,0.018,0.010,0.027,0.026,0.028,0.043,0.031,3,2,0.33696,1,1,1,70.0,29.0,,94.0,0,0,85,,
12057150,1,2015,0.042,0.000,0.011,0.040,0.019,0.021,0.010,0.025,0.000,0.019,0.000,0.000,3,1,0.37603,1,1,1,90.0,20.0,3.0,,0,0,72,,4.0
12057666,1,2015,0.025,0.047,0.035,0.052,0.043,0.027,0.019,0.013,0.045,0.040,0.056,0.117,3,1,0.54808,1,1,1,80.0,31.0,4.0,,0,0,85,39.0,25.0
12059704,1,2015,0.017,0.037,0.033,0.030,0.017,0.207,0.016,0.009,0.069,0.033,0.027,0.116,3,1,0.56623,1,1,1,80.0,28.0,5.0,,0,0,90,87.0,95.0
12062347,1,2015,0.000,0.041,0.043,0.000,0.019,0.008,0.009,0.008,0.045,0.022,0.024,0.117,1,1,0.82787,1,1,1,70.0,28.0,2.0,,0,0,84,0.0,10.0
12063117,1,2015,0.000,0.008,0.000,0.032,0.000,0.064,0.027,0.000,0.008,0.000,0.000,0.011,2,2,0.50000,1,1,1,80.0,24.0,,93.0,0,0,90,9.0,
12064395,1,2015,0.009,0.114,0.084,0.000,0.026,0.000,0.018,0.024,0.095,0.040,0.042,0.127,2,1,0.75943,1,1,1,80.0,32.0,,94.0,0,0,90,3.0,
12065032,1,2015,0.009,0.027,0.024,0.010,0.026,0.025,0.025,0.017,0.044,0.007,0.050,0.044,2,2,0.60776,1,1,1,60.0,29.0,,94.0,0,0,85,29.0,6.0
12067888,1,2015,0.034,0.011,0.035,0.048,0.037,0.018,0.028,0.017,0.018,0.019,0.037,0.033,1,1,0.74793,1,1,1,60.0,26.0,6.0,,0,0,82,,46.0
12072301,1,2015,0.016,0.009,0.009,0.009,0.000,0.011,0.000,0.017,0.008,0.000,0.025,0.011,3,1,0.38208,1,1,1,80.0,33.0,,93.0,0,0,82,41.0,33.0
12072465,1,2015,0.008,0.016,0.018,0.000,0.000,0.000,0.014,0.000,0.000,0.052,0.058,0.000,4,1,0.30198,1,1,1,60.0,32.0,,93.0,0,1,94,5.0,
12073347,1,2015,0.086,0.030,0.102,0.046,0.072,0.019,0.085,0.051,0.036,0.030,0.036,0.088,4,2,0.38014,1,1,1,90.0,26.0,5.0,,0,0,91,0.0,10.0
12076365,1,2015,0.025,0.000,0.011,0.043,0.029,0.018,0.010,0.016,0.000,0.028,0.009,0.020,2,1,0.80864,1,1,1,60.0,28.0,3.0,,0,0,87,50.0,69.0
12078494,1,2015,0.036,0.034,0.030,0.031,0.037,0.010,0.019,0.000,0.074,0.019,0.000,0.051,5,0,0.26103,1,1,1,80.0,32.0,4.0,,0,0,85,,44.0
12141028,0,2015,0.033,0.048,0.150,0.030,0.026,0.034,0.044,0.055,0.076,0.000,0.036,0.073,3,1,0.45192,1,1,1,60.0,,5.0,,0,0,84,22.0,16.0
12146193,1,2015,0.009,0.012,0.027,0.000,0.011,0.000,0.000,0.000,0.037,0.022,0.009,0.039,2,1,0.71825,1,1,1,80.0,33.0,7.0,,0,0,92,63.0,
12156512,1,2015,0.023,0.015,0.022,0.033,0.010,0.022,0.033,0.031,0.007,0.032,0.055,0.000,3,1,0.48016,1,1,1,70.0,35.0,,95.0,0,0,93,,
12202040,1,2015,0.000,0.025,0.009,0.000,0.010,0.000,0.000,0.008,0.008,0.017,0.009,0.031,3,1,0.36607,1,1,1,60.0,28.0,7.0,,0,0,89,,8.0
12213303,1,2015,0.034,0.012,0.044,0.048,0.028,0.010,0.028,0.017,0.029,0.030,0.018,0.046,2,1,0.74590,1,1,1,50.0,33.0,,93.0,0,0,86,47.0,
12226490,1,2015,0.012,0.025,0.075,0.015,0.000,0.018,0.014,0.037,0.048,0.021,0.009,0.039,2,1,0.54505,1,1,1,50.0,17.0,3.0,,0,0,90,19.0,13.0
12246803,1,2015,0.070,0.038,0.042,0.055,0.027,0.037,0.010,0.044,0.027,0.038,0.009,0.011,3,2,0.46212,1,1,1,70.0,24.0,4.0,,0,0,86,29.0,
12246987,1,2015,0.024,0.009,0.024,0.040,0.019,0.019,0.030,0.029,0.029,0.011,0.009,0.033,4,1,0.35149,1,1,1,70.0,28.0,4.0,,0,0,87,0.0,93.0
12247304,1,2015,0.034,0.018,0.053,0.056,0.028,0.010,0.062,0.017,0.012,0.019,0.056,0.051,2,1,0.55952,1,1,1,60.0,32.0,3.0,,0,1,89,71.0,85.0
12247315,1,2015,0.036,0.037,0.013,0.012,0.021,0.000,0.012,0.029,0.074,0.022,0.028,0.044,2,1,0.66529,1,1,1,80.0,33.0,5.0,,0,0,87,,17.0
12247422,1,2015,0.000,0.043,0.033,0.000,0.000,0.000,0.000,0.000,0.035,0.021,0.000,0.069,3,2,0.42958,1,1,1,60.0,28.0,3.0,,0,0,79,10.0,8.0
12247836,1,2015,0.045,0.022,0.051,0.058,0.027,0.027,0.036,0.019,0.035,0.019,0.025,0.032,3,2,0.35915,1,1,1,60.0,31.0,7.0,,0,0,88,15.0,78.0
12248052,1,2015,0.050,0.100,0.109,0.070,0.055,0.058,0.060,0.056,0.101,0.062,0.171,0.246,3,2,0.40066,1,1,1,80.0,34.0,4.0,,0,0,83,,21.0
12248167,1,2015,0.012,0.013,0.022,0.025,0.023,0.034,0.000,0.019,0.049,0.007,0.000,0.057,4,1,0.35149,1,1,1,70.0,34.0,6.0,,0,0,92,48.0,62.0
12249277,1,2015,0.019,0.034,0.028,0.009,0.011,0.011,0.009,0.017,0.082,0.000,0.025,0.048,3,1,0.38550,1,1,1,70.0,26.0,2.0,,0,0,82,57.0,39.0
12249526,1,2015,0.015,0.015,0.013,0.044,0.018,0.029,0.024,0.038,0.016,0.022,0.028,0.041,3,0,0.26974,1,1,1,40.0,22.0,2.0,,0,0,80,52.0,74.0
12249542,1,2015,0.040,0.053,0.057,0.000,0.050,0.000,0.048,0.034,0.168,0.011,0.018,0.084,2,2,0.53788,1,1,1,90.0,28.0,6.0,,0,1,90,62.0,88.0
12250055,1,2015,0.000,0.041,0.075,0.000,0.008,0.000,0.014,0.000,0.084,0.024,0.071,0.126,2,2,0.61364,1,1,1,70.0,31.0,5.0,,0,0,85,16.0,0.0
12250230,1,2015,0.025,0.064,0.009,0.027,0.000,0.041,0.000,0.000,0.008,0.032,0.076,0.000,3,1,0.66509,1,1,0,70.0,26.0,4.0,,0,0,0,20.0,60.0
12250260,1,2015,0.000,0.027,0.024,0.000,0.018,0.009,0.012,0.000,0.075,0.024,0.013,0.105,4,1,0.36979,1,1,1,60.0,34.0,2.0,,0,0,81,6.0,17.0
12250705,1,2015,0.037,0.049,0.057,0.000,0.038,0.016,0.036,0.034,0.092,0.000,0.091,0.075,1,1,0.73707,1,1,1,80.0,29.0,5.0,,0,0,82,0.0,0.0
12250965,1,2015,0.000,0.045,0.075,0.000,0.000,0.000,0.021,0.000,0.054,0.026,0.000,0.138,4,2,0.40196,1,1,1,70.0,36.0,5.0,,0,0,88,33.0,75.0
12251297,1,2015,0.021,0.018,0.000,0.023,0.000,0.023,0.000,0.000,0.008,0.010,0.043,0.044,4,1,0.38636,1,1,0,90.0,33.0,5.0,,0,0,0,68.0,70.0
12251341,1,2015,0.067,0.015,0.024,0.072,0.019,0.023,0.034,0.014,0.000,0.032,0.019,0.000,3,2,0.33553,1,1,1,60.0,33.0,4.0,,0,0,84,25.0,50.0
12251903,1,2015,0.000,0.000,0.047,0.000,0.007,0.000,0.014,0.009,0.000,0.000,0.000,0.000,3,2,0.52604,1,1,1,80.0,29.0,5.0,,0,0,70,13.0,0.0
12252574,1,2015,0.040,0.026,0.000,0.011,0.000,0.012,0.000,0.000,0.000,0.000,0.046,0.000,3,1,0.50000,1,1,1,70.0,34.0,5.0,,0,0,82,6.0,31.0
12252678,1,2015,0.021,0.043,0.127,0.015,0.009,0.008,0.075,0.036,0.046,0.058,0.009,0.111,4,1,0.34733,1,1,1,70.0,31.0,5.0,,0,0,89,7.0,12.0
12252731,1,2015,0.027,0.029,0.057,0.012,0.057,0.008,0.018,0.055,0.052,0.000,0.076,0.069,2,2,0.36486,1,1,1,70.0,36.0,6.0,,0,0,77,6.0,14.0
12252830,1,2015,0.069,0.013,0.033,0.111,0.035,0.118,0.019,0.031,0.056,0.043,0.012,0.048,1,1,0.90984,1,1,1,70.0,39.0,6.0,,0,0,92,58.0,89.0
12253063,1,2015,0.066,0.022,0.011,0.061,0.040,0.028,0.010,0.024,0.099,0.079,0.024,0.054,3,2,0.44048,1,1,1,90.0,32.0,6.0,,0,0,85,8.0,63.0
12253297,1,2015,0.045,0.038,0.051,0.055,0.019,0.029,0.026,0.044,0.027,0.067,0.013,0.011,4,1,0.33444,1,1,1,70.0,33.0,6.0,,0,0,85,40.0,0.0
12253416,1,2015,0.015,0.015,0.013,0.044,0.000,0.064,0.038,0.014,0.000,0.013,0.019,0.000,1,1,0.66393,1,1,0,60.0,34.0,4.0,,0,0,0,6.0,8.0
12254048,1,2015,0.037,0.070,0.022,0.032,0.039,0.035,0.048,0.014,0.192,0.030,0.047,0.074,2,2,0.57634,1,1,1,80.0,35.0,5.0,,0,0,87,56.0,78.0
12254330,1,2015,0.057,0.000,0.011,0.078,0.019,0.032,0.010,0.000,0.000,0.019,0.000,0.000,2,1,0.77174,1,1,1,60.0,33.0,6.0,,0,0,83,61.0,77.0
12254407,1,2015,0.048,0.093,0.046,0.037,0.009,0.000,0.038,0.031,0.053,0.054,0.247,0.079,2,1,0.66509,1,1,0,60.0,29.0,4.0,,0,0,0,,56.0
12254649,1,2015,0.058,0.128,0.063,0.045,0.038,0.049,0.009,0.050,0.187,0.000,0.104,0.119,1,1,0.85377,1,1,1,80.0,27.0,7.0,,0,0,80,,
12254696,1,2015,0.041,0.030,0.011,0.031,0.028,0.031,0.010,0.000,0.018,0.029,0.015,0.015,4,1,0.32143,1,1,1,70.0,28.0,3.0,,0,0,78,38.0,5.0
12254717,1,2015,0.012,0.013,0.022,0.028,0.000,0.008,0.008,0.019,0.031,0.000,0.016,0.011,3,2,0.40132,1,1,1,50.0,29.0,5.0,,0,0,73,24.0,7.0
12255096,1,2015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4,1,0.30392,1,1,1,70.0,34.0,8.0,,0,0,89,17.0,
12255149,1,2015,0.019,0.022,0.009,0.018,0.022,0.020,0.007,0.037,0.074,0.008,0.010,0.054,4,1,0.42188,1,1,1,70.0,28.0,6.0,,0,0,85,24.0,78.0
12255549,1,2015,0.047,0.116,0.075,0.045,0.045,0.032,0.012,0.070,0.177,0.019,0.015,0.072,2,2,0.50000,1,1,1,60.0,28.0,4.0,,0,0,88,0.0,36.0
12255640,1,2015,0.072,0.033,0.048,0.067,0.034,0.030,0.022,0.056,0.036,0.045,0.019,0.084,3,1,0.54950,1,1,1,70.0,28.0,6.0,,0,0,90,14.0,25.0
12255919,1,2015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,2,1,0.66129,1,1,1,70.0,34.0,5.0,,0,0,86,11.0,67.0
12256414,1,2015,0.000,0.012,0.032,0.000,0.000,0.000,0.000,0.008,0.029,0.021,0.009,0.028,3,1,0.33516,1,1,1,70.0,40.0,8.0,,0,0,93,,17.0
12256718,1,2015,0.019,0.000,0.045,0.009,0.000,0.019,0.012,0.036,0.009,0.000,0.000,0.000,3,2,0.42366,1,1,1,60.0,31.0,5.0,,0,0,85,72.0,90.0
12256740,1,2015,0.040,0.043,0.000,0.060,0.026,0.009,0.020,0.010,0.032,0.019,0.133,0.033,3,2,0.40991,1,1,1,80.0,26.0,5.0,,0,0,77,,10.0
12256862,1,2015,0.010,0.068,0.142,0.000,0.040,0.000,0.021,0.008,0.083,0.019,0.024,0.074,4,1,0.31164,1,1,1,60.0,28.0,4.0,,0,0,85,53.0,
12257028,1,2015,0.000,0.025,0.038,0.022,0.000,0.009,0.016,0.000,0.036,0.026,0.026,0.000,3,2,0.41803,1,1,1,70.0,26.0,5.0,,0,0,86,0.0,0.0
12257579,1,2015,0.050,0.018,0.040,0.100,0.038,0.052,0.043,0.000,0.000,0.038,0.031,0.033,1,1,0.84351,1,1,1,80.0,27.0,7.0,,0,0,70,21.0,65.0
