B1,B2,B3,B4,B5,dapar,tzadak,mavdak1,mavdak2,rejected,nf,ne,socioT,socioP
250.0,267.0,246.0,122.0,255.0,80.0,,,,0,0,0,7.0,
256.0,287.0,265.0,80.0,291.0,60.0,,,,0,0,0,26.0,
255.0,283.0,225.0,130.0,256.0,70.0,,,,0,0,0,57.0,
299.0,265.0,269.0,162.0,229.0,80.0,,,,0,0,0,,
228.0,245.0,229.0,110.0,259.0,70.0,32.0,,,0,0,0,70.0,
263.0,263.0,228.0,129.0,220.0,90.0,,,,0,0,0,0.0,
272.0,302.0,282.0,90.0,275.0,60.0,,,,0,0,0,8.0,
256.0,253.0,263.0,162.0,221.0,50.0,,,,0,0,0,17.0,
261.0,267.0,203.0,99.0,215.0,70.0,,,,0,0,0,50.0,
280.0,278.0,255.0,107.0,268.0,90.0,,,,0,0,0,21.0,
253.0,252.0,233.0,110.0,228.0,80.0,25.0,,,0,0,0,13.0,
255.0,279.0,253.0,95.0,240.0,60.0,36.0,,,0,0,0,,
236.0,269.0,248.0,99.0,268.0,70.0,31.0,,,0,1,0,,
240.0,285.0,231.0,84.0,236.0,70.0,,,,0,0,0,,
248.0,248.0,264.0,152.0,313.0,80.0,25.0,,,0,0,0,30.0,
261.0,276.0,244.0,137.0,222.0,70.0,,,,0,0,0,14.0,
235.0,248.0,245.0,180.0,235.0,60.0,,,,0,0,0,,
266.0,271.0,293.0,129.0,252.0,90.0,,,,0,0,0,22.0,
302.0,236.0,261.0,96.0,284.0,50.0,,,,0,0,0,18.0,
227.0,243.0,256.0,181.0,255.0,70.0,,,,0,0,0,0.0,
220.0,251.0,252.0,113.0,202.0,60.0,,,,0,0,0,16.0,
268.0,300.0,273.0,136.0,296.0,50.0,,,,0,0,0,22.0,
268.0,233.0,299.0,115.0,295.0,70.0,,,,0,0,0,0.0,
277.0,249.0,209.0,183.0,252.0,60.0,,,,0,0,0,0.0,
290.0,272.0,267.0,121.0,255.0,60.0,,,,0,0,0,,
296.0,283.0,261.0,125.0,237.0,70.0,,,,0,0,0,15.0,
256.0,283.0,230.0,128.0,247.0,80.0,,,,0,0,0,38.0,
237.0,271.0,232.0,137.0,251.0,80.0,,,,0,0,0,47.0,
248.0,273.0,257.0,129.0,259.0,60.0,,,,0,0,0,9.0,
280.0,264.0,211.0,156.0,258.0,50.0,,,,0,0,0,,
259.0,303.0,225.0,121.0,237.0,60.0,,,,0,0,0,3.0,
240.0,245.0,225.0,180.0,221.0,60.0,,,,0,0,0,17.0,
269.0,246.0,253.0,191.0,238.0,60.0,,,,0,0,0,56.0,
256.0,288.0,294.0,176.0,233.0,70.0,,,,0,0,0,43.0,
259.0,273.0,276.0,116.0,259.0,90.0,,,,0,0,0,19.0,
283.0,281.0,268.0,139.0,247.0,60.0,,,,0,0,0,7.0,
240.0,277.0,254.0,139.0,246.0,60.0,,,,0,0,0,,
285.0,300.0,248.0,108.0,272.0,70.0,,,,0,0,0,,
266.0,286.0,218.0,126.0,225.0,60.0,,,,0,0,0,,
259.0,261.0,283.0,102.0,277.0,60.0,25.0,,,0,0,0,60.0,
279.0,284.0,242.0,111.0,217.0,80.0,,,,0,0,0,3.0,
250.0,251.0,218.0,166.0,246.0,50.0,,,,0,0,0,,
246.0,285.0,291.0,145.0,237.0,60.0,34.0,,,0,0,0,63.0,
256.0,260.0,265.0,155.0,274.0,60.0,25.0,,,0,0,0,63.0,
225.0,279.0,267.0,108.0,242.0,70.0,,,,0,0,0,32.0,
256.0,290.0,249.0,169.0,215.0,70.0,32.0,,,0,0,0,24.0,
288.0,262.0,247.0,142.0,266.0,80.0,,,,0,0,0,30.0,
278.0,287.0,258.0,90.0,210.0,60.0,,,,0,0,0,,
279.0,268.0,206.0,142.0,193.0,70.0,,,,0,0,0,36.0,
270.0,287.0,276.0,145.0,246.0,60.0,,,,0,0,0,94.0,
266.0,300.0,241.0,156.0,238.0,70.0,,,,0,0,0,33.0,
274.0,260.0,256.0,134.0,265.0,50.0,,,,0,0,0,70.0,
265.0,246.0,255.0,122.0,225.0,70.0,31.0,,,0,0,0,,
263.0,273.0,201.0,175.0,198.0,60.0,,,,0,0,0,11.0,
255.0,210.0,234.0,184.0,272.0,80.0,,,,0,0,0,70.0,
216.0,211.0,253.0,170.0,216.0,70.0,,,,0,0,0,64.0,
261.0,267.0,226.0,118.0,261.0,80.0,,,,0,0,0,,
261.0,253.0,191.0,158.0,242.0,80.0,,,,0,0,0,,
281.0,269.0,235.0,131.0,265.0,60.0,,,,0,0,0,8.0,
286.0,275.0,240.0,153.0,266.0,60.0,,,,0,0,0,21.0,
311.0,248.0,211.0,199.0,198.0,60.0,,,,0,0,0,,
234.0,226.0,186.0,187.0,220.0,80.0,25.0,,,0,0,0,0.0,
233.0,214.0,218.0,137.0,201.0,80.0,26.0,,,0,0,1,0.0,
242.0,275.0,229.0,101.0,205.0,70.0,34.0,,,0,0,0,,
204.0,264.0,215.0,103.0,211.0,,,,,0,0,0,,
236.0,251.0,220.0,121.0,221.0,60.0,,,,0,0,0,29.0,
284.0,296.0,231.0,110.0,259.0,60.0,,,,0,0,0,10.0,
256.0,269.0,221.0,176.0,236.0,70.0,30.0,,,0,0,0,38.0,
306.0,272.0,259.0,124.0,256.0,60.0,,,,0,0,0,13.0,
257.0,225.0,237.0,170.0,237.0,60.0,29.0,,,0,0,0,50.0,
235.0,239.0,258.0,158.0,243.0,70.0,33.0,,,0,0,0,70.0,
278.0,311.0,276.0,75.0,279.0,70.0,33.0,,,0,0,0,,
281.0,290.0,219.0,127.0,248.0,70.0,,,,0,0,0,50.0,
258.0,231.0,235.0,142.0,237.0,70.0,,,,0,0,0,10.0,
278.0,284.0,206.0,168.0,233.0,80.0,,,,0,0,0,0.0,
292.0,280.0,274.0,97.0,265.0,70.0,,,,0,0,0,20.0,
263.0,241.0,252.0,130.0,215.0,90.0,30.0,,,0,0,0,,
276.0,261.0,183.0,159.0,233.0,70.0,,,,0,0,0,0.0,
245.0,254.0,241.0,113.0,259.0,60.0,24.0,,,0,0,0,11.0,
301.0,286.0,316.0,75.0,286.0,70.0,,,,0,0,0,44.0,
270.0,253.0,269.0,130.0,270.0,70.0,,,,0,0,0,44.0,
288.0,262.0,212.0,140.0,233.0,70.0,,,,0,0,0,11.0,
247.0,264.0,208.0,203.0,210.0,70.0,,,,0,0,0,0.0,
290.0,297.0,251.0,117.0,250.0,70.0,,,,0,0,0,33.0,
270.0,301.0,252.0,77.0,223.0,60.0,,,,0,0,0,40.0,
234.0,273.0,252.0,182.0,245.0,80.0,,,,0,0,0,10.0,
275.0,281.0,275.0,124.0,252.0,70.0,,,,0,0,0,50.0,
288.0,246.0,246.0,132.0,269.0,80.0,,,,0,0,0,,
250.0,246.0,225.0,125.0,251.0,80.0,,,,0,0,0,,
230.0,184.0,168.0,234.0,230.0,90.0,18.0,,,0,0,0,3.0,
223.0,186.0,241.0,191.0,254.0,80.0,24.0,,,0,0,0,5.0,
248.0,250.0,279.0,175.0,263.0,70.0,31.0,,,0,0,0,74.0,
266.0,259.0,190.0,186.0,256.0,80.0,,,,0,0,0,,0.0
200.0,241.0,253.0,158.0,241.0,80.0,26.0,,,0,0,0,65.0,76.0
236.0,230.0,218.0,181.0,210.0,60.0,,,,0,0,0,0.0,
278.0,195.0,251.0,181.0,251.0,80.0,30.0,,,0,0,0,46.0,
233.0,251.0,264.0,183.0,242.0,70.0,25.0,,,0,0,0,,29.0
267.0,231.0,190.0,205.0,230.0,60.0,30.0,,,0,0,0,0.0,
233.0,213.0,224.0,203.0,156.0,50.0,27.0,,,0,0,0,25.0,
235.0,242.0,159.0,177.0,245.0,90.0,27.0,,,0,0,0,14.0,
251.0,274.0,247.0,121.0,232.0,70.0,26.0,,,0,0,0,0.0,10.0
212.0,261.0,213.0,124.0,236.0,60.0,28.0,,,0,0,0,24.0,58.0
287.0,277.0,201.0,150.0,275.0,70.0,28.0,,,0,0,0,,
218.0,224.0,209.0,190.0,220.0,80.0,,,,0,0,0,11.0,
234.0,209.0,237.0,199.0,230.0,60.0,,,,0,0,0,6.0,
215.0,220.0,209.0,208.0,214.0,70.0,29.0,,,0,0,0,34.0,
242.0,277.0,255.0,117.0,253.0,80.0,30.0,,,0,0,0,31.0,
261.0,247.0,196.0,130.0,213.0,80.0,25.0,,,0,0,0,0.0,
270.0,241.0,208.0,228.0,263.0,80.0,,,,0,0,0,37.0,
242.0,248.0,182.0,139.0,221.0,80.0,17.0,,,0,0,0,,
246.0,275.0,262.0,141.0,267.0,70.0,22.0,,,0,0,0,25.0,
252.0,321.0,226.0,68.0,174.0,60.0,24.0,,,0,0,0,23.0,
246.0,260.0,226.0,122.0,241.0,60.0,35.0,,,0,0,0,,
217.0,246.0,187.0,175.0,227.0,80.0,21.0,,,0,0,0,3.0,0.0
285.0,241.0,298.0,105.0,299.0,70.0,,,,0,0,0,7.0,
231.0,223.0,203.0,168.0,236.0,90.0,27.0,,,0,0,0,5.0,
237.0,225.0,173.0,183.0,204.0,60.0,28.0,,,0,0,0,2.0,
220.0,242.0,156.0,198.0,206.0,80.0,24.0,,,0,0,0,2.0,
289.0,285.0,187.0,163.0,224.0,90.0,25.0,,,0,0,0,15.0,
266.0,223.0,192.0,142.0,185.0,70.0,26.0,,,0,0,0,25.0,
250.0,270.0,236.0,93.0,267.0,60.0,24.0,,,0,0,0,5.0,
269.0,324.0,285.0,60.0,148.0,40.0,,,,0,0,0,19.0,
239.0,273.0,231.0,109.0,227.0,50.0,31.0,,,0,0,0,51.0,
232.0,254.0,207.0,126.0,255.0,80.0,,,,0,0,0,7.0,
297.0,227.0,244.0,151.0,295.0,90.0,21.0,,,0,0,0,6.0,
229.0,259.0,237.0,128.0,229.0,90.0,26.0,,,0,0,0,,
242.0,236.0,191.0,136.0,216.0,80.0,24.0,,,0,0,0,11.0,
242.0,265.0,245.0,128.0,262.0,70.0,27.0,,,0,0,0,0.0,
208.0,239.0,202.0,156.0,214.0,60.0,27.0,,,0,0,0,4.0,
246.0,283.0,211.0,136.0,274.0,60.0,,,,0,0,0,5.0,
267.0,290.0,189.0,99.0,221.0,90.0,,,,0,0,0,,
273.0,274.0,243.0,94.0,228.0,50.0,,,,0,0,0,,7.0
275.0,305.0,254.0,103.0,240.0,70.0,27.0,,,0,0,0,12.0,
244.0,254.0,237.0,139.0,246.0,70.0,26.0,,,0,0,0,42.0,19.0
249.0,300.0,218.0,155.0,233.0,50.0,28.0,,,0,0,0,5.0,
226.0,248.0,216.0,158.0,221.0,70.0,,,,0,0,0,0.0,
251.0,296.0,222.0,117.0,265.0,40.0,33.0,,,0,0,0,24.0,
268.0,287.0,266.0,103.0,234.0,80.0,,,,0,0,0,,
241.0,220.0,225.0,171.0,247.0,70.0,25.0,,,0,0,0,,
221.0,277.0,283.0,149.0,267.0,90.0,27.0,,,0,0,0,0.0,
273.0,240.0,178.0,172.0,170.0,50.0,,,,0,0,0,32.0,20.0
258.0,241.0,256.0,147.0,281.0,70.0,,,,0,0,0,,
251.0,240.0,173.0,210.0,191.0,60.0,,,,0,0,0,22.0,
307.0,249.0,242.0,120.0,247.0,90.0,,,,0,0,0,17.0,
269.0,255.0,240.0,119.0,203.0,80.0,27.0,,,0,0,0,58.0,20.0
252.0,272.0,274.0,111.0,256.0,50.0,28.0,,,0,0,0,,0.0
250.0,227.0,203.0,116.0,191.0,80.0,30.0,,,0,0,0,42.0,
229.0,282.0,280.0,136.0,243.0,60.0,23.0,,,0,0,0,9.0,0.0
249.0,266.0,226.0,104.0,209.0,60.0,34.0,,,0,0,0,,
281.0,283.0,260.0,123.0,282.0,60.0,,,,0,0,0,8.0,
262.0,286.0,261.0,127.0,271.0,60.0,26.0,,,0,0,0,,
255.0,213.0,200.0,166.0,228.0,80.0,26.0,,,0,0,0,,
191.0,263.0,231.0,136.0,196.0,90.0,24.0,,,0,0,0,28.0,
242.0,244.0,206.0,189.0,231.0,60.0,,,,0,0,0,,0.0
274.0,301.0,255.0,104.0,233.0,60.0,24.0,,,0,0,0,,
252.0,288.0,298.0,147.0,255.0,80.0,,,,0,0,0,,62.0
270.0,241.0,261.0,160.0,264.0,60.0,25.0,,,0,0,0,,8.0
265.0,247.0,237.0,127.0,263.0,70.0,,,,0,0,0,0.0,
241.0,252.0,231.0,180.0,245.0,70.0,,,,0,0,0,,52.0
225.0,248.0,207.0,131.0,200.0,70.0,28.0,,,0,0,0,54.0,0.0
293.0,291.0,276.0,99.0,281.0,70.0,,,,0,0,0,,
282.0,273.0,214.0,141.0,252.0,70.0,,,,0,0,0,24.0,
259.0,282.0,278.0,108.0,208.0,50.0,,,,0,0,0,0.0,
216.0,260.0,241.0,157.0,246.0,80.0,,,,0,0,0,4.0,19.0
287.0,290.0,245.0,133.0,251.0,50.0,,,,0,0,0,,14.0
263.0,224.0,187.0,240.0,276.0,90.0,,,,0,0,0,,
248.0,289.0,243.0,74.0,250.0,90.0,26.0,,,0,0,0,,
223.0,255.0,184.0,204.0,232.0,80.0,26.0,,,0,0,0,,71.0
226.0,242.0,237.0,189.0,228.0,60.0,24.0,,,0,0,0,80.0,
197.0,295.0,258.0,52.0,222.0,70.0,25.0,,,0,0,0,28.0,41.0
254.0,217.0,250.0,176.0,280.0,80.0,28.0,,,0,0,0,33.0,
263.0,267.0,246.0,182.0,240.0,80.0,27.0,,,0,0,0,,
267.0,233.0,255.0,184.0,219.0,60.0,,,,0,0,0,37.0,
246.0,275.0,269.0,116.0,187.0,60.0,,,,0,0,0,,
251.0,298.0,239.0,97.0,262.0,90.0,25.0,,,0,0,0,,
295.0,282.0,235.0,140.0,222.0,40.0,,,,0,0,0,46.0,
246.0,227.0,253.0,157.0,211.0,90.0,18.0,,,0,0,0,0.0,
254.0,261.0,253.0,135.0,201.0,50.0,,,,0,0,0,,0.0
242.0,274.0,281.0,132.0,271.0,60.0,18.0,,,0,0,0,,60.0
281.0,281.0,277.0,127.0,267.0,60.0,,,,0,0,0,75.0,
255.0,251.0,206.0,244.0,248.0,70.0,28.0,,,0,0,0,35.0,6.0
228.0,254.0,234.0,178.0,229.0,90.0,25.0,,,0,0,0,53.0,
229.0,211.0,222.0,174.0,195.0,80.0,29.0,,,0,0,0,,
240.0,241.0,263.0,164.0,251.0,70.0,25.0,,,0,0,0,,
237.0,254.0,218.0,136.0,212.0,80.0,,,,0,0,0,14.0,
263.0,245.0,267.0,168.0,185.0,50.0,,,,0,0,0,,11.0
240.0,308.0,288.0,74.0,290.0,50.0,26.0,,,0,0,0,,
271.0,259.0,277.0,114.0,265.0,60.0,,,,0,0,0,,
229.0,182.0,266.0,165.0,224.0,70.0,25.0,,,0,0,0,0.0,
235.0,261.0,221.0,126.0,232.0,50.0,32.0,,,0,0,0,18.0,
210.0,238.0,182.0,139.0,218.0,70.0,31.0,,,0,0,0,,
277.0,278.0,273.0,119.0,273.0,90.0,29.0,,,0,0,0,,
249.0,234.0,253.0,155.0,229.0,40.0,,,,0,0,0,76.0,
269.0,249.0,213.0,135.0,205.0,60.0,,,,0,0,0,,
244.0,294.0,295.0,161.0,282.0,50.0,28.0,,,0,0,0,,
278.0,272.0,273.0,141.0,211.0,60.0,,,,0,0,0,,8.0
235.0,218.0,251.0,139.0,173.0,80.0,26.0,,,0,0,0,12.0,
265.0,261.0,176.0,151.0,229.0,40.0,,,,0,0,0,0.0,
254.0,230.0,247.0,96.0,280.0,80.0,22.0,,,0,0,0,3.0,
231.0,234.0,236.0,151.0,211.0,60.0,25.0,,,0,0,0,3.0,38.0
268.0,275.0,200.0,96.0,195.0,70.0,18.0,,,0,0,0,65.0,86.0
242.0,252.0,215.0,144.0,231.0,80.0,19.0,,,0,0,0,0.0,
289.0,252.0,252.0,136.0,294.0,80.0,25.0,,,0,0,0,0.0,
241.0,296.0,235.0,127.0,226.0,90.0,25.0,,,0,0,0,12.0,
277.0,248.0,216.0,121.0,236.0,60.0,,,,0,0,0,,
288.0,280.0,224.0,121.0,237.0,90.0,,,,0,0,0,17.0,
255.0,291.0,259.0,66.0,222.0,70.0,24.0,,,0,0,0,6.0,
288.0,243.0,256.0,128.0,255.0,60.0,,,,0,0,0,31.0,
260.0,279.0,236.0,104.0,209.0,70.0,31.0,,,0,0,0,17.0,37.0
250.0,284.0,247.0,146.0,236.0,80.0,29.0,,,0,0,0,46.0,43.0
302.0,319.0,288.0,56.0,276.0,80.0,32.0,,,0,0,0,,
278.0,235.0,248.0,114.0,268.0,90.0,32.0,,,0,0,0,38.0,42.0
255.0,263.0,239.0,98.0,221.0,80.0,27.0,,,0,0,0,,
265.0,286.0,216.0,106.0,238.0,90.0,28.0,,,0,0,0,46.0,
225.0,221.0,233.0,156.0,264.0,90.0,21.0,,,0,0,0,0.0,
282.0,281.0,281.0,96.0,278.0,60.0,25.0,,,0,0,0,83.0,73.0
267.0,289.0,282.0,121.0,271.0,80.0,26.0,,,0,0,0,8.0,
227.0,241.0,203.0,164.0,229.0,70.0,18.0,,,0,0,0,5.0,
243.0,245.0,235.0,105.0,239.0,80.0,21.0,,,0,0,0,7.0,
278.0,265.0,217.0,126.0,221.0,70.0,26.0,,,0,0,0,27.0,44.0
271.0,284.0,265.0,130.0,250.0,70.0,27.0,,,0,0,0,,
235.0,265.0,245.0,115.0,245.0,50.0,29.0,,,0,0,0,27.0,19.0
223.0,261.0,215.0,163.0,189.0,60.0,29.0,,,0,0,0,32.0,77.0
260.0,227.0,235.0,159.0,276.0,70.0,34.0,,,0,0,0,,0.0
250.0,263.0,254.0,144.0,245.0,50.0,32.0,,,0,0,0,33.0,33.0
254.0,248.0,221.0,159.0,251.0,70.0,25.0,,,0,0,0,,
288.0,241.0,246.0,110.0,242.0,90.0,27.0,,,0,0,0,,50.0
287.0,266.0,258.0,131.0,262.0,90.0,,,,0,0,0,,
238.0,221.0,252.0,150.0,236.0,70.0,25.0,,,0,0,0,30.0,
258.0,247.0,218.0,116.0,213.0,80.0,24.0,,,0,0,0,4.0,
267.0,279.0,189.0,104.0,250.0,90.0,25.0,,,0,0,0,13.0,
235.0,265.0,264.0,152.0,242.0,50.0,31.0,,,0,0,0,0.0,
240.0,305.0,263.0,92.0,259.0,50.0,25.0,,,0,0,0,,
217.0,225.0,235.0,154.0,233.0,70.0,28.0,,,0,0,0,28.0,
251.0,277.0,229.0,194.0,205.0,80.0,31.0,,,0,0,0,,37.0
278.0,266.0,232.0,140.0,198.0,70.0,,,,0,0,0,14.0,
285.0,251.0,244.0,73.0,224.0,70.0,24.0,,,0,0,0,29.0,
262.0,261.0,266.0,114.0,250.0,60.0,,,,0,0,0,0.0,
244.0,257.0,250.0,151.0,227.0,90.0,31.0,,,0,0,0,,
293.0,276.0,246.0,129.0,282.0,60.0,26.0,,,0,0,0,,
249.0,274.0,238.0,75.0,214.0,90.0,24.0,,,0,0,0,0.0,0.0
198.0,270.0,201.0,114.0,235.0,80.0,35.0,,,0,0,0,33.0,5.0
244.0,251.0,219.0,145.0,228.0,80.0,,,,0,0,0,45.0,
286.0,290.0,246.0,128.0,228.0,40.0,,,,0,0,0,,
267.0,243.0,237.0,202.0,250.0,50.0,,,,0,0,0,12.0,
237.0,254.0,221.0,87.0,237.0,40.0,26.0,,,0,0,0,,
276.0,220.0,248.0,190.0,217.0,70.0,,,,0,0,0,,
225.0,214.0,229.0,125.0,234.0,70.0,32.0,,,0,0,0,39.0,
260.0,226.0,252.0,91.0,261.0,60.0,33.0,,,0,0,0,,
251.0,256.0,217.0,149.0,192.0,70.0,26.0,,,0,0,0,8.0,
253.0,249.0,208.0,177.0,195.0,80.0,,,,0,0,0,46.0,
252.0,255.0,228.0,138.0,266.0,80.0,25.0,,,0,0,0,0.0,
243.0,255.0,246.0,124.0,184.0,80.0,25.0,,,0,0,0,47.0,78.0
252.0,201.0,277.0,162.0,262.0,90.0,,,,0,0,0,8.0,
265.0,249.0,233.0,96.0,204.0,40.0,27.0,,,0,0,0,,
253.0,230.0,222.0,161.0,222.0,60.0,34.0,,,0,0,0,,35.0
277.0,288.0,225.0,100.0,230.0,90.0,26.0,,,0,0,0,9.0,
274.0,273.0,200.0,109.0,244.0,80.0,20.0,,,0,0,0,,55.0
221.0,213.0,239.0,139.0,213.0,80.0,26.0,,,0,0,0,,
259.0,201.0,240.0,136.0,257.0,90.0,,,,0,0,0,,
260.0,265.0,228.0,201.0,232.0,90.0,25.0,,,0,0,0,19.0,7.0
266.0,254.0,247.0,174.0,245.0,90.0,26.0,,,0,0,0,5.0,
252.0,224.0,274.0,181.0,242.0,70.0,25.0,,,0,0,0,,0.0
250.0,269.0,259.0,194.0,219.0,60.0,,,,0,0,0,50.0,
271.0,265.0,221.0,125.0,239.0,60.0,,,,0,0,0,,
241.0,251.0,240.0,147.0,218.0,70.0,26.0,,,0,0,0,73.0,8.0
272.0,244.0,233.0,127.0,219.0,80.0,,,,0,0,0,,
180.0,249.0,218.0,176.0,236.0,70.0,27.0,,,0,0,0,,
272.0,288.0,247.0,146.0,256.0,70.0,28.0,,,0,0,0,42.0,38.0
258.0,285.0,259.0,120.0,248.0,80.0,31.0,,,0,0,0,9.0,
249.0,232.0,219.0,169.0,186.0,,,,,0,0,0,4.0,
299.0,255.0,304.0,75.0,291.0,70.0,,,,0,0,0,72.0,
247.0,225.0,233.0,115.0,208.0,80.0,25.0,,,0,0,0,,
251.0,268.0,199.0,144.0,214.0,90.0,,,,0,0,0,,
229.0,237.0,257.0,177.0,205.0,60.0,18.0,,,0,0,0,,
200.0,227.0,206.0,159.0,252.0,70.0,27.0,,,0,0,0,,
259.0,271.0,260.0,172.0,264.0,50.0,25.0,,,0,0,0,10.0,
254.0,260.0,272.0,144.0,247.0,60.0,26.0,,,0,0,0,19.0,0.0
161.0,153.0,124.0,86.0,133.0,90.0,26.0,,,0,0,0,36.0,48.0
231.0,258.0,292.0,134.0,233.0,50.0,31.0,,,0,0,0,45.0,49.0
293.0,265.0,240.0,188.0,272.0,60.0,,,,0,0,0,8.0,
292.0,264.0,219.0,201.0,280.0,70.0,,,,0,0,0,8.0,18.0
288.0,288.0,305.0,114.0,309.0,80.0,26.0,,,0,0,0,71.0,
294.0,261.0,275.0,115.0,267.0,80.0,,,,0,0,0,18.0,
236.0,245.0,273.0,175.0,254.0,70.0,,,,0,0,0,45.0,
227.0,239.0,251.0,117.0,210.0,70.0,33.0,,,0,0,0,44.0,70.0
212.0,252.0,193.0,182.0,200.0,90.0,27.0,,,0,0,0,,
239.0,224.0,235.0,173.0,192.0,50.0,23.0,,,0,0,0,22.0,
267.0,266.0,262.0,118.0,273.0,60.0,,,,0,0,0,50.0,
264.0,259.0,227.0,133.0,243.0,80.0,26.0,,,0,0,0,65.0,
283.0,290.0,240.0,120.0,218.0,70.0,32.0,,,0,0,0,23.0,97.0
274.0,235.0,245.0,171.0,255.0,50.0,,,,0,0,0,28.0,
223.0,287.0,204.0,118.0,220.0,70.0,30.0,,,0,0,0,48.0,38.0
250.0,285.0,237.0,127.0,237.0,70.0,30.0,,,0,0,0,0.0,
249.0,275.0,237.0,135.0,228.0,40.0,30.0,,,0,0,0,17.0,0.0
201.0,244.0,292.0,134.0,274.0,60.0,31.0,,,0,0,0,56.0,65.0
224.0,220.0,243.0,166.0,222.0,40.0,30.0,,,0,0,0,,42.0
256.0,273.0,231.0,142.0,208.0,50.0,24.0,,,0,0,0,33.0,
222.0,288.0,237.0,117.0,242.0,70.0,23.0,,,0,0,0,4.0,
246.0,256.0,179.0,170.0,186.0,60.0,30.0,,,0,0,0,8.0,
250.0,275.0,267.0,127.0,230.0,50.0,,,,0,0,0,56.0,
255.0,272.0,235.0,109.0,219.0,90.0,33.0,,,0,0,0,,44.0
242.0,258.0,271.0,148.0,248.0,60.0,,,,0,0,0,,
234.0,250.0,237.0,131.0,274.0,70.0,,,,0,0,0,0.0,
270.0,296.0,230.0,76.0,259.0,60.0,,,,0,0,0,8.0,
259.0,226.0,246.0,178.0,190.0,70.0,,,,0,0,0,0.0,
260.0,239.0,235.0,195.0,265.0,60.0,,,,0,0,0,13.0,
291.0,291.0,284.0,79.0,269.0,70.0,26.0,,,0,0,0,,
193.0,242.0,224.0,183.0,225.0,80.0,24.0,,,0,0,0,32.0,
298.0,284.0,271.0,73.0,188.0,60.0,,,,0,0,0,29.0,
267.0,237.0,202.0,196.0,236.0,50.0,,,,0,0,0,3.0,
261.0,273.0,227.0,98.0,256.0,70.0,25.0,,,0,0,0,,
273.0,242.0,273.0,163.0,198.0,70.0,,,,0,0,0,23.0,52.0
240.0,257.0,250.0,163.0,260.0,60.0,,,,0,0,0,38.0,
264.0,272.0,187.0,163.0,216.0,60.0,30.0,,,0,0,0,18.0,
277.0,265.0,247.0,140.0,263.0,50.0,,,,0,0,0,33.0,
218.0,224.0,271.0,191.0,224.0,60.0,29.0,,,0,0,0,4.0,
248.0,254.0,199.0,145.0,239.0,90.0,27.0,,,0,0,0,0.0,
242.0,276.0,224.0,128.0,237.0,50.0,32.0,,,0,0,0,36.0,53.0
256.0,250.0,249.0,170.0,254.0,70.0,26.0,,,0,0,0,15.0,
269.0,261.0,221.0,120.0,246.0,70.0,,,,0,0,0,49.0,
217.0,260.0,266.0,176.0,232.0,60.0,19.0,,,0,0,0,40.0,
301.0,289.0,280.0,192.0,241.0,90.0,,,,0,0,0,,28.0
253.0,235.0,218.0,145.0,220.0,60.0,,,,0,0,0,38.0,
306.0,263.0,284.0,147.0,288.0,60.0,,,,0,0,0,0.0,
246.0,230.0,250.0,171.0,197.0,60.0,,,,0,0,0,20.0,
280.0,267.0,249.0,127.0,255.0,60.0,,,,0,0,0,15.0,
296.0,279.0,228.0,153.0,235.0,60.0,,,,0,0,0,15.0,
226.0,271.0,246.0,121.0,205.0,70.0,25.0,,,0,0,0,14.0,
272.0,290.0,294.0,142.0,301.0,70.0,,,,0,0,0,,
247.0,230.0,235.0,127.0,263.0,70.0,24.0,,,0,0,0,,
268.0,258.0,266.0,143.0,253.0,50.0,,,,0,0,0,,69.0
254.0,277.0,226.0,129.0,261.0,70.0,,,,0,0,0,40.0,
246.0,289.0,262.0,97.0,250.0,60.0,,,,0,0,0,,
239.0,260.0,230.0,168.0,234.0,80.0,,,,0,0,0,2.0,
285.0,309.0,284.0,100.0,292.0,50.0,,,,0,0,0,8.0,
226.0,238.0,232.0,189.0,221.0,50.0,,,,0,0,0,,
303.0,280.0,246.0,156.0,267.0,80.0,,,,0,0,0,,
257.0,260.0,240.0,144.0,237.0,80.0,30.0,,,0,0,0,15.0,
224.0,226.0,220.0,192.0,235.0,60.0,,,,0,0,0,0.0,
276.0,273.0,234.0,139.0,290.0,50.0,,,,0,0,0,,
244.0,247.0,214.0,167.0,256.0,80.0,23.0,,,0,0,0,,
270.0,300.0,282.0,110.0,223.0,60.0,32.0,,,0,0,0,,36.0
260.0,279.0,296.0,98.0,237.0,70.0,28.0,,,0,0,0,23.0,
257.0,282.0,262.0,134.0,282.0,60.0,,,,0,0,0,11.0,
247.0,262.0,211.0,113.0,265.0,80.0,29.0,,,0,0,0,21.0,
273.0,268.0,265.0,109.0,263.0,50.0,,,,0,0,0,47.0,
258.0,303.0,252.0,106.0,269.0,60.0,,,,0,0,0,2.0,
260.0,280.0,214.0,136.0,224.0,60.0,24.0,,,0,0,0,9.0,
251.0,253.0,266.0,154.0,222.0,60.0,27.0,,,0,0,0,,
235.0,212.0,278.0,182.0,188.0,50.0,,,,0,0,0,24.0,29.0
236.0,252.0,233.0,107.0,230.0,80.0,28.0,,,0,0,0,2.0,0.0
226.0,242.0,222.0,163.0,185.0,70.0,,,,0,0,0,33.0,
268.0,271.0,240.0,124.0,283.0,60.0,34.0,,,0,0,0,,
272.0,302.0,215.0,88.0,200.0,80.0,28.0,,,0,0,0,,
