id,gender,char_g, char_t,year,t0F,t1F,t2F,t3F,t4F,t5F,t6F,t7F,t8F,t9F,t0V,t1V,t2V,t3V,t4V,t5V,t6V,t7V,t8V,t9V,t0L,t1L,t2L,t3L,t4L,t5L,t6L,t7L,t8L,t9L,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD,WORDS_N,UNIQUE_R,Close_type
11851775,1,1,1,2015,0,0,0,0,0,0,1,0,0,0,0.00476,0.00476,0.24286,0.05238,0.00476,0.00476,0.38571,0.00476,0.29048,0.00476,0,0,7,6,0,0,9,0,8,0,1,1,1,60.0,33.0,5.0,,0,0,81,5.0,14.0,36,0.9444,2
11851784,1,1,2,2015,0,0,0,0,1,0,0,0,0,0,0.00588,0.00588,0.18235,0.00588,0.53529,0.18235,0.00588,0.00588,0.00588,0.06471,0,0,7,0,9,7,0,0,0,6,1,1,1,70.0,34.0,4.0,,0,0,82,19.0,3.0,34,0.9118,0
11851914,0,0,3,2015,1,0,0,1,0,0,0,0,0,0,0.37407,0.00370,0.04074,0.37407,0.00370,0.00370,0.00370,0.00370,0.18889,0.00370,8,0,6,8,0,0,0,0,7,0,1,1,1,70.0,,5.0,,0,0,85,64.0,,46,0.9348,0
11852107,1,1,4,2015,0,0,0,0,0,0,0,1,0,0,0.00323,0.06774,0.00323,0.06774,0.16452,0.00323,0.00323,0.55161,0.13226,0.00323,0,5,0,5,8,0,0,9,7,0,1,1,1,90.0,29.0,3.0,,0,0,72,,22.0,48,0.9167,0
11852209,1,1,1,2015,0,0,0,0,0,0,0,1,0,0,0.00455,0.00455,0.00455,0.00455,0.14091,0.18636,0.23182,0.41364,0.00455,0.00455,0,0,0,0,6,7,8,9,0,0,1,1,1,40.0,30.0,4.0,,0,0,91,5.0,19.0,47,0.7660,6
11852264,1,1,2,2015,0,0,0,0,0,0,0,1,0,0,0.00455,0.00455,0.00455,0.00455,0.00455,0.00455,0.14091,0.55000,0.14091,0.14091,0,0,0,0,0,0,6,9,6,6,1,1,1,70.0,28.0,3.0,,0,0,81,5.0,,39,0.9231,0
11852298,1,1,1,2015,0,0,0,0,0,1,0,0,0,0,0.16400,0.12400,0.16400,0.00400,0.00400,0.52400,0.00400,0.00400,0.00400,0.00400,7,6,7,0,0,9,0,0,0,0,1,1,1,80.0,37.0,4.0,,0,0,87,73.0,93.0,46,0.8913,7
11852371,1,1,1,2015,0,0,0,0,0,0,0,0,1,0,0.00667,0.40667,0.00667,0.00667,0.00667,0.07333,0.00667,0.00667,0.47333,0.00667,0,8,0,0,0,7,0,0,9,0,1,1,1,60.0,34.0,5.0,,0,0,80,44.0,20.0,28,1.0000,2
11852484,1,1,2,2015,0,1,0,0,0,0,0,0,0,0,0.00476,0.52857,0.00476,0.29048,0.00476,0.00476,0.00476,0.00476,0.00476,0.14762,0,9,0,8,0,0,0,0,0,7,1,1,1,80.0,34.0,6.0,,0,0,78,65.0,56.0,43,0.8837,0
11852499,1,1,2,2015,0,0,0,0,0,1,1,0,0,0,0.00526,0.21579,0.00526,0.05789,0.00526,0.26842,0.26842,0.16316,0.00526,0.00526,0,7,0,5,0,8,8,6,0,0,1,1,1,70.0,32.0,4.0,,0,0,82,50.0,30.0,34,0.8824,0
11852509,1,1,1,2015,0,0,1,0,0,0,0,0,0,0,0.00556,0.00556,0.67222,0.00556,0.00556,0.28333,0.00556,0.00556,0.00556,0.00556,0,0,9,0,0,8,0,0,0,0,1,1,1,70.0,28.0,5.0,,0,0,81,53.0,63.0,32,1.0000,1
11852646,1,1,2,2015,0,0,0,0,0,0,0,1,0,0,0.00769,0.00769,0.08462,0.00769,0.00769,0.00769,0.08462,0.46923,0.31538,0.00769,0,0,6,0,0,0,6,9,8,0,1,1,1,70.0,34.0,7.0,,0,0,86,71.0,,21,0.9048,0
11852860,1,1,1,2015,0,0,1,0,0,0,0,0,0,0,0.00400,0.04400,0.48400,0.00400,0.08400,0.24400,0.00400,0.12400,0.00400,0.00400,0,5,9,0,6,8,0,7,0,0,1,1,1,60.0,25.0,4.0,,0,0,76,7.0,,53,0.8113,1
11852920,1,2,4,2015,0,1,0,0,0,0,0,0,0,0,0.00500,0.40500,0.05500,0.05500,0.15500,0.10500,0.00500,0.00500,0.20500,0.00500,0,9,4,4,7,6,0,0,8,0,1,1,1,60.0,31.0,5.0,,0,0,84,,16.0,43,0.9302,0
11852936,1,0,1,2015,0,0,0,0,0,0,1,0,0,0,0.00500,0.00500,0.00500,0.00500,0.00500,0.00500,0.70500,0.00500,0.20500,0.05500,0,0,0,0,0,0,9,0,8,7,1,1,1,70.0,29.0,2.0,,0,0,72,52.0,35.0,41,0.8537,2
11853074,1,1,3,2015,0,0,0,0,0,0,1,0,0,0,0.00667,0.14000,0.07333,0.00667,0.00667,0.07333,0.60667,0.07333,0.00667,0.00667,0,8,5,0,0,5,9,5,0,0,1,1,1,50.0,35.0,5.0,,0,0,77,,4.0,20,0.9000,0
11853098,1,2,4,2015,0,0,1,0,0,0,0,0,0,0,0.00588,0.00588,0.82941,0.00588,0.00588,0.12353,0.00588,0.00588,0.00588,0.00588,0,0,9,0,0,8,0,0,0,0,1,1,1,50.0,26.0,4.0,,0,0,89,,40.0,31,0.9032,0
11853407,1,1,4,2015,0,0,1,0,0,0,0,0,0,0,0.00417,0.00417,0.58750,0.04583,0.08750,0.00417,0.25417,0.00417,0.00417,0.00417,0,0,9,6,7,0,8,0,0,0,1,1,1,80.0,30.0,6.0,,0,1,91,85.0,79.0,51,0.9216,0
11853568,1,1,2,2015,0,0,0,0,0,0,0,0,0,1,0.00556,0.33889,0.22778,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.39444,0,8,7,0,0,0,0,0,0,9,1,1,1,60.0,29.0,6.0,,0,0,84,,13.0,37,0.8378,0
11853662,1,2,4,2015,0,1,0,0,0,0,0,0,0,0,0.00833,0.59167,0.25833,0.00833,0.00833,0.00833,0.00833,0.09167,0.00833,0.00833,0,9,8,0,0,0,0,7,0,0,1,1,1,60.0,35.0,5.0,,0,0,89,67.0,65.0,21,0.9048,0
11853733,1,1,2,2015,0,0,0,1,0,0,0,0,0,0,0.00769,0.23846,0.00769,0.46923,0.00769,0.00769,0.08462,0.08462,0.00769,0.08462,0,8,0,9,0,0,5,5,0,5,1,1,1,70.0,30.0,5.0,,0,0,79,,0.0,16,0.9375,0
11853919,1,1,2,2015,0,0,0,0,0,0,1,0,0,0,0.00714,0.15000,0.00714,0.00714,0.00714,0.00714,0.72143,0.07857,0.00714,0.00714,0,8,0,0,0,0,9,7,0,0,1,1,1,70.0,24.0,4.0,,0,0,78,59.0,30.0,27,0.8889,0
11853931,1,1,2,2015,0,1,0,0,0,0,0,0,0,0,0.00370,0.44815,0.00370,0.00370,0.00370,0.41111,0.00370,0.00370,0.04074,0.07778,0,9,0,0,0,8,0,0,6,7,1,1,1,70.0,31.0,6.0,,0,0,87,20.0,26.0,39,0.9744,0
11854011,1,1,3,2015,0,0,0,0,0,0,1,0,0,0,0.00588,0.00588,0.00588,0.00588,0.06471,0.00588,0.88824,0.00588,0.00588,0.00588,0,0,0,0,8,0,9,0,0,0,1,1,1,60.0,28.0,4.0,,0,0,77,,38.0,46,0.8478,0
11854019,1,1,2,2015,0,0,0,0,0,0,1,0,0,0,0.00435,0.22174,0.30870,0.00435,0.00435,0.00435,0.39565,0.04783,0.00435,0.00435,0,7,8,0,0,0,9,6,0,0,1,1,1,80.0,27.0,6.0,,0,0,88,23.0,7.0,50,0.8400,0
11854344,1,1,2,2015,0,0,0,0,0,0,0,0,0,1,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.00556,0.95000,0,0,0,0,0,0,0,0,0,9,1,1,1,50.0,34.0,5.0,,0,0,81,14.0,60.0,33,0.8485,0
11854558,1,1,3,2015,1,0,0,0,0,0,0,0,0,0,0.42083,0.00417,0.00417,0.12917,0.08750,0.00417,0.33750,0.00417,0.00417,0.00417,9,0,0,7,6,0,8,0,0,0,1,1,1,70.0,25.0,5.0,,0,0,86,19.0,29.0,50,0.9000,0
11854642,1,1,2,2015,0,0,0,0,0,0,1,0,0,0,0.00345,0.00345,0.00345,0.27931,0.00345,0.07241,0.48621,0.07241,0.07241,0.00345,0,0,0,8,0,5,9,5,5,0,1,1,1,80.0,27.0,5.0,,0,0,84,,35.0,52,0.9615,0
11854655,1,1,2,2015,0,0,0,0,0,0,0,0,0,1,0.00500,0.35500,0.00500,0.00500,0.00500,0.00500,0.00500,0.00500,0.00500,0.60500,0,8,0,0,0,0,0,0,0,9,1,1,1,60.0,27.0,4.0,,0,0,75,13.0,4.0,43,0.9302,0
11855233,1,1,2,2015,0,0,0,0,1,0,0,0,0,0,0.00435,0.00435,0.00435,0.26522,0.70000,0.00435,0.00435,0.00435,0.00435,0.00435,0,0,0,8,9,0,0,0,0,0,1,1,1,60.0,33.0,4.0,,0,0,79,62.0,59.0,45,0.8889,0
11855343,1,1,2,2015,0,0,0,0,1,0,0,0,0,0,0.00417,0.00417,0.37917,0.00417,0.50417,0.00417,0.00417,0.08750,0.00417,0.00417,0,0,8,0,9,0,0,7,0,0,1,1,1,70.0,30.0,4.0,,0,0,77,11.0,13.0,32,0.9375,0
11855360,1,1,2,2015,0,0,0,0,1,0,0,0,0,0,0.00476,0.10000,0.00476,0.00476,0.48095,0.05238,0.00476,0.14762,0.00476,0.19524,0,6,0,0,9,5,0,7,0,8,1,1,1,60.0,28.0,6.0,,0,1,91,10.0,14.0,35,1.0000,0
11855479,0,1,2,2015,0,0,0,0,0,0,1,0,0,0,0.00435,0.00435,0.04783,0.00435,0.22174,0.00435,0.56957,0.00435,0.13478,0.00435,0,0,6,0,8,0,9,0,7,0,1,1,1,40.0,,4.0,,0,0,79,35.0,67.0,43,0.9767,0
11855589,1,1,2,2015,0,0,0,1,0,0,0,0,0,0,0.00769,0.23846,0.00769,0.39231,0.00769,0.00769,0.23846,0.08462,0.00769,0.00769,0,7,0,9,0,0,7,6,0,0,1,1,1,70.0,33.0,7.0,,0,0,83,0.0,0.0,40,0.9000,0
11855902,1,1,2,2015,0,1,0,0,0,1,0,0,0,0,0.00556,0.28333,0.11667,0.00556,0.17222,0.28333,0.00556,0.00556,0.11667,0.00556,0,8,5,0,7,8,0,0,5,0,1,1,1,80.0,32.0,5.0,,0,0,90,,28.0,51,0.8627,0
11855933,1,2,4,2015,0,0,1,0,0,0,0,0,0,0,0.00500,0.00500,0.50500,0.00500,0.10500,0.00500,0.00500,0.00500,0.30500,0.05500,0,0,9,0,7,0,0,0,8,6,1,1,1,50.0,29.0,6.0,,0,0,77,12.0,7.0,50,0.8800,0
11856382,1,1,2,2015,0,1,0,0,0,0,0,0,0,0,0.00625,0.56875,0.00625,0.25625,0.06875,0.06875,0.00625,0.00625,0.00625,0.00625,0,9,0,8,6,6,0,0,0,0,1,1,1,80.0,29.0,5.0,,0,0,71,,12.0,32,0.9688,0
11856438,1,1,1,2015,0,1,0,0,0,0,0,0,0,0,0.00588,0.94706,0.00588,0.00588,0.00588,0.00588,0.00588,0.00588,0.00588,0.00588,0,9,0,0,0,0,0,0,0,0,1,1,1,60.0,24.0,3.0,,0,0,83,61.0,32.0,40,0.8750,2
11856724,1,1,2,2015,0,0,0,0,0,0,0,0,0,1,0.05789,0.00526,0.00526,0.00526,0.00526,0.00526,0.00526,0.00526,0.00526,0.90000,8,0,0,0,0,0,0,0,0,9,1,1,1,70.0,34.0,4.0,,0,0,88,21.0,27.0,33,0.8788,0
11857157,0,1,2,2015,0,0,0,0,1,0,0,0,0,0,0.00500,0.10500,0.05500,0.00500,0.45500,0.00500,0.00500,0.00500,0.00500,0.35500,0,7,6,0,9,0,0,0,0,8,1,1,1,60.0,,3.0,,0,0,86,11.0,14.0,46,0.8261,0
11857845,1,1,3,2015,0,0,0,0,0,0,1,0,0,0,0.01667,0.01667,0.01667,0.01667,0.01667,0.01667,0.85000,0.01667,0.01667,0.01667,0,0,0,0,0,0,9,0,0,0,1,1,0,40.0,27.0,,93.0,0,0,0,0.0,41.0,6,1.0000,0
11919046,1,1,2,2015,0,0,1,0,0,0,0,0,0,0,0.01250,0.01250,0.76250,0.13750,0.01250,0.01250,0.01250,0.01250,0.01250,0.01250,0,0,9,8,0,0,0,0,0,0,1,1,1,40.0,26.0,5.0,,0,1,85,21.0,0.0,15,1.0000,0
11922435,1,1,2,2015,0,1,0,0,0,0,0,0,0,0,0.01111,0.56667,0.01111,0.01111,0.01111,0.01111,0.34444,0.01111,0.01111,0.01111,0,9,0,0,0,0,8,0,0,0,1,1,1,90.0,25.0,5.0,,0,0,87,12.0,73.0,23,0.9130,0
11922857,1,1,3,2015,0,0,0,1,0,0,0,0,0,0,0.01000,0.01000,0.01000,0.51000,0.01000,0.01000,0.41000,0.01000,0.01000,0.01000,0,0,0,9,0,0,8,0,0,0,1,1,1,60.0,34.0,4.0,,0,0,85,59.0,50.0,16,1.0000,0
11928262,1,1,2,2015,0,0,0,0,0,0,1,0,0,0,0.01429,0.01429,0.01429,0.01429,0.15714,0.01429,0.72857,0.01429,0.01429,0.01429,0,0,0,0,8,0,9,0,0,0,1,1,1,60.0,32.0,,94.0,0,0,86,5.0,3.0,11,1.0000,0
11934798,1,1,1,2015,0,0,0,0,1,0,0,0,0,0,0.01111,0.01111,0.01111,0.12222,0.45556,0.01111,0.23333,0.12222,0.01111,0.01111,0,0,0,6,9,0,8,6,0,0,1,1,1,50.0,32.0,,93.0,0,0,86,5.0,22.0,9,1.0000,1
11935092,1,1,2,2015,0,1,0,0,0,0,0,0,0,0,0.00385,0.42692,0.04231,0.38846,0.00385,0.00385,0.00385,0.04231,0.08077,0.00385,0,9,5,8,0,0,0,5,7,0,1,1,1,60.0,27.0,5.0,,0,0,85,52.0,83.0,39,0.9487,0
11935766,1,1,2,2015,0,0,0,0,0,0,0,0,1,0,0.01429,0.30000,0.15714,0.01429,0.01429,0.01429,0.01429,0.01429,0.44286,0.01429,0,8,7,0,0,0,0,0,9,0,1,1,1,80.0,32.0,,95.0,0,0,84,47.0,,13,1.0000,0
11936408,1,1,2,2015,0,1,0,0,0,0,0,0,0,0,0.00625,0.44375,0.00625,0.31875,0.00625,0.00625,0.00625,0.00625,0.00625,0.19375,0,9,0,8,0,0,0,0,0,7,1,1,1,90.0,34.0,,94.0,0,0,87,24.0,,31,0.9355,0
11937674,1,1,2,2015,0,0,0,0,0,1,0,0,0,0,0.00455,0.00455,0.00455,0.00455,0.41364,0.55000,0.00455,0.00455,0.00455,0.00455,0,0,0,0,8,9,0,0,0,0,1,1,1,70.0,32.0,4.0,,0,0,86,76.0,,40,0.8750,0
11943275,1,1,2,2015,0,0,0,1,0,0,0,0,0,0,0.00333,0.10333,0.00333,0.30333,0.20333,0.10333,0.27000,0.00333,0.00333,0.00333,0,5,0,9,7,5,8,0,0,0,1,1,1,50.0,33.0,,95.0,0,0,85,5.0,,47,0.9574,0
11943697,1,1,2,2015,1,0,0,0,0,0,0,0,0,0,0.29706,0.00294,0.09118,0.23824,0.00294,0.23824,0.00294,0.00294,0.00294,0.12059,9,0,5,7,0,7,0,0,0,6,1,1,1,60.0,39.0,4.0,,0,0,83,31.0,30.0,49,0.9388,0
11944537,1,1,2,2015,0,1,0,0,0,0,0,0,0,0,0.01111,0.90000,0.01111,0.01111,0.01111,0.01111,0.01111,0.01111,0.01111,0.01111,0,9,0,0,0,0,0,0,0,0,1,1,1,80.0,26.0,6.0,,0,0,86,93.0,89.0,12,1.0000,0
11950731,1,1,2,2015,0,0,0,1,0,0,0,0,0,0,0.18889,0.00370,0.00370,0.33704,0.00370,0.30000,0.11481,0.04074,0.00370,0.00370,7,0,0,9,0,8,6,5,0,0,1,1,1,90.0,19.0,4.0,,0,0,91,74.0,52.0,44,0.9545,0
11953555,1,1,2,2015,0,1,0,0,0,0,0,0,0,0,0.00667,0.67333,0.00667,0.00667,0.07333,0.00667,0.00667,0.00667,0.20667,0.00667,0,9,0,0,7,0,0,0,8,0,1,1,1,90.0,28.0,6.0,,0,0,86,42.0,24.0,37,0.9730,0
11961820,1,1,2,2015,0,0,0,0,0,0,1,0,0,0,0.00476,0.00476,0.00476,0.33810,0.00476,0.00476,0.38571,0.00476,0.24286,0.00476,0,0,0,8,0,0,9,0,7,0,1,1,1,80.0,27.0,4.0,,0,0,86,44.0,71.0,43,0.9767,0
11963044,1,1,2,2015,0,0,0,1,0,0,0,0,0,0,0.18889,0.00370,0.00370,0.55926,0.11481,0.11481,0.00370,0.00370,0.00370,0.00370,8,0,0,9,6,6,0,0,0,0,1,1,1,60.0,21.0,5.0,,0,0,79,0.0,0.0,47,0.8936,0
11963640,1,1,2,2015,0,0,0,0,0,0,0,1,0,0,0.00400,0.16400,0.00400,0.00400,0.00400,0.00400,0.04400,0.44400,0.00400,0.32400,0,7,0,0,0,0,6,9,0,8,1,1,1,70.0,33.0,7.0,,0,0,89,72.0,63.0,48,0.9375,0
11964181,1,1,1,2015,1,0,0,0,0,0,0,0,0,0,0.38846,0.11923,0.00385,0.00385,0.00385,0.04231,0.08077,0.23462,0.11923,0.00385,9,6,0,0,0,4,5,8,6,0,1,1,1,90.0,27.0,4.0,,0,0,87,3.0,29.0,47,0.9149,6
11964769,1,1,2,2015,1,0,0,0,0,0,0,0,0,0,0.45758,0.00303,0.00303,0.00303,0.00303,0.00303,0.00303,0.12424,0.00303,0.39697,9,0,0,0,0,0,0,7,0,8,1,1,1,70.0,30.0,4.0,,0,0,83,38.0,74.0,49,0.8776,0
11964934,1,1,2,2015,1,0,0,0,0,0,0,0,0,0,0.59545,0.00455,0.05000,0.00455,0.00455,0.23182,0.00455,0.00455,0.00455,0.09545,9,0,6,0,0,8,0,0,0,7,1,1,1,50.0,35.0,7.0,,0,0,81,60.0,82.0,50,0.9200,0
11965004,1,1,2,2015,0,1,0,0,0,0,1,0,0,0,0.00769,0.31538,0.00769,0.08462,0.00769,0.00769,0.31538,0.00769,0.00769,0.23846,0,8,0,6,0,0,8,0,0,7,1,1,1,60.0,32.0,5.0,,0,0,89,12.0,19.0,27,0.8889,0
11966152,1,1,1,2015,0,0,0,0,0,1,0,0,0,0,0.00769,0.00769,0.23846,0.16154,0.00769,0.54615,0.00769,0.00769,0.00769,0.00769,0,0,8,7,0,9,0,0,0,0,1,1,1,90.0,27.0,4.0,,0,0,84,89.0,75.0,30,0.9333,6
11966494,1,1,1,2015,0,0,0,0,1,0,0,0,0,0,0.00400,0.00400,0.00400,0.00400,0.52400,0.28400,0.00400,0.16400,0.00400,0.00400,0,0,0,0,9,8,0,7,0,0,1,1,1,70.0,34.0,4.0,,0,0,88,4.0,48.0,40,0.9000,7
11966579,1,1,2,2015,0,0,0,0,0,0,0,0,0,1,0.00769,0.31538,0.00769,0.08462,0.00769,0.08462,0.00769,0.00769,0.00769,0.46923,0,8,0,6,0,6,0,0,0,9,1,1,1,60.0,33.0,5.0,,0,0,84,7.0,,27,1.0000,0
11966589,1,1,2,2015,0,0,0,1,0,0,0,0,0,0,0.00455,0.00455,0.00455,0.59545,0.00455,0.14091,0.18636,0.05000,0.00455,0.00455,0,0,0,9,0,7,8,6,0,0,1,1,1,80.0,31.0,5.0,,0,0,80,15.0,25.0,51,0.7843,0
11969511,1,1,2,2015,0,0,0,0,0,0,0,0,0,1,0.01250,0.01250,0.01250,0.01250,0.01250,0.01250,0.01250,0.26250,0.01250,0.63750,0,0,0,0,0,0,0,8,0,9,1,1,1,60.0,30.0,6.0,,0,0,93,,,8,1.0000,0
11972007,1,1,1,2015,0,0,1,0,0,0,0,0,0,0,0.00588,0.00588,0.47647,0.00588,0.18235,0.00588,0.24118,0.06471,0.00588,0.00588,0,0,9,0,7,0,8,6,0,0,1,1,1,50.0,35.0,,94.0,0,0,86,26.0,86.0,23,1.0000,7
11972185,1,1,2,2015,0,0,0,0,0,0,0,1,0,0,0.00417,0.00417,0.00417,0.12917,0.25417,0.08750,0.04583,0.46250,0.00417,0.00417,0,0,0,7,8,6,5,9,0,0,1,1,1,70.0,37.0,6.0,,0,0,89,11.0,19.0,46,0.9130,0
11972755,1,1,2,2015,0,1,0,0,0,0,0,0,0,0,0.00769,0.54615,0.00769,0.08462,0.00769,0.23846,0.00769,0.00769,0.08462,0.00769,0,9,0,6,0,8,0,0,6,0,1,1,1,70.0,34.0,,94.0,0,0,87,47.0,57.0,25,0.9600,0
11972793,1,1,2,2015,0,0,0,1,0,0,0,0,0,0,0.00400,0.12400,0.00400,0.56400,0.00400,0.00400,0.20400,0.00400,0.00400,0.08400,0,7,0,9,0,0,8,0,0,6,1,1,1,80.0,32.0,6.0,,0,0,91,63.0,55.0,46,0.8913,0
11973980,1,1,2,2015,0,0,0,1,0,0,0,0,0,0,0.00833,0.00833,0.00833,0.75833,0.00833,0.00833,0.00833,0.00833,0.17500,0.00833,0,0,0,9,0,0,0,0,8,0,1,1,1,60.0,28.0,3.0,,0,0,83,,,26,0.7308,0
11974964,1,1,2,2015,0,0,1,0,0,0,0,0,0,0,0.00556,0.00556,0.50556,0.39444,0.00556,0.06111,0.00556,0.00556,0.00556,0.00556,0,0,9,8,0,7,0,0,0,0,1,1,1,70.0,33.0,6.0,,0,0,88,38.0,42.0,32,0.9375,0
11975110,1,1,1,2015,0,0,1,0,0,0,0,0,0,0,0.00400,0.00400,0.64400,0.00400,0.00400,0.32400,0.00400,0.00400,0.00400,0.00400,0,0,9,0,0,8,0,0,0,0,1,1,0,50.0,25.0,4.0,,0,0,0,21.0,21.0,49,0.8980,6
11976168,1,1,2,2015,0,0,1,0,0,0,0,0,0,0,0.00556,0.00556,0.45000,0.28333,0.00556,0.00556,0.22778,0.00556,0.00556,0.00556,0,0,9,8,0,0,7,0,0,0,1,1,1,70.0,28.0,6.0,,0,0,85,0.0,44.0,32,0.9375,0
11976946,1,1,2,2015,0,0,1,0,0,0,0,0,0,0,0.00417,0.00417,0.54583,0.29583,0.00417,0.12917,0.00417,0.00417,0.00417,0.00417,0,0,9,8,0,7,0,0,0,0,1,1,1,60.0,26.0,3.0,,0,0,83,47.0,0.0,44,0.8409,0
11978541,1,1,2,2015,0,0,0,0,0,0,1,0,0,0,0.08400,0.04400,0.04400,0.00400,0.04400,0.00400,0.44400,0.16400,0.00400,0.16400,6,3,3,0,3,0,9,7,0,7,1,1,1,80.0,33.0,8.0,,0,0,91,68.0,76.0,47,0.9149,0
11979298,1,1,2,2015,0,1,0,0,0,0,0,0,0,0,0.00588,0.71176,0.00588,0.06471,0.00588,0.00588,0.00588,0.00588,0.00588,0.18235,0,9,0,7,0,0,0,0,0,8,1,1,1,90.0,33.0,3.0,,0,0,90,81.0,,30,0.9667,0
11980909,1,1,2,2015,0,1,0,0,0,0,0,0,0,0,0.25833,0.42500,0.00833,0.25833,0.00833,0.00833,0.00833,0.00833,0.00833,0.00833,7,9,0,7,0,0,0,0,0,0,1,1,1,70.0,27.0,3.0,,0,0,78,64.0,19.0,30,1.0000,0
11981734,1,1,2,2015,0,1,0,0,1,0,0,0,1,0,0.02500,0.27500,0.02500,0.02500,0.27500,0.02500,0.02500,0.02500,0.27500,0.02500,0,7,0,0,7,0,0,0,7,0,1,1,1,60.0,25.0,3.0,,0,0,83,50.0,83.0,8,1.0000,0
11981805,1,1,2,2015,0,0,0,0,0,0,0,0,0,1,0.00909,0.37273,0.10000,0.00909,0.00909,0.00909,0.00909,0.00909,0.00909,0.46364,0,8,7,0,0,0,0,0,0,9,1,1,1,80.0,32.0,4.0,,0,0,89,21.0,16.0,14,1.0000,0
11983096,1,2,4,2015,0,0,1,0,0,0,0,0,0,0,0.00769,0.00769,0.46923,0.08462,0.00769,0.00769,0.00769,0.00769,0.23846,0.16154,0,0,9,6,0,0,0,0,8,7,1,1,1,80.0,27.0,6.0,,0,0,83,50.0,74.0,21,0.9524,0
11983823,1,1,2,2015,0,0,0,0,0,0,0,0,1,0,0.00455,0.00455,0.00455,0.05000,0.05000,0.00455,0.00455,0.00455,0.50455,0.36818,0,0,0,6,6,0,0,0,9,8,1,1,1,70.0,33.0,5.0,,0,0,82,81.0,58.0,38,0.9737,0
11984069,1,1,2,2015,0,1,0,0,0,0,0,0,0,0,0.00385,0.27308,0.00385,0.04231,0.11923,0.19615,0.19615,0.15769,0.00385,0.00385,0,9,0,4,5,7,7,6,0,0,1,1,1,70.0,33.0,6.0,,0,0,90,58.0,70.0,44,0.9091,0
11984533,1,1,2,2015,0,0,0,0,1,0,0,0,0,0,0.02000,0.02000,0.02000,0.22000,0.62000,0.02000,0.02000,0.02000,0.02000,0.02000,0,0,0,8,9,0,0,0,0,0,1,1,1,80.0,32.0,5.0,,0,0,86,53.0,52.0,12,1.0000,0
11985232,1,1,2,2015,1,0,0,0,0,0,0,0,0,0,0.76250,0.01250,0.01250,0.01250,0.01250,0.01250,0.13750,0.01250,0.01250,0.01250,9,0,0,0,0,0,8,0,0,0,1,1,1,50.0,34.0,,92.0,0,0,78,17.0,7.0,16,0.9375,0
11986575,1,1,3,2015,0,0,0,0,0,0,0,0,1,0,0.08462,0.00769,0.16154,0.00769,0.00769,0.00769,0.00769,0.00769,0.70000,0.00769,7,0,8,0,0,0,0,0,9,0,1,1,1,80.0,24.0,4.0,,0,0,86,,,23,0.9565,0
11988723,1,1,1,2015,0,0,0,0,1,0,0,0,0,0,0.01250,0.01250,0.13750,0.01250,0.51250,0.01250,0.26250,0.01250,0.01250,0.01250,0,0,7,0,9,0,8,0,0,0,1,1,1,70.0,29.0,6.0,,0,0,82,,77.0,19,1.0000,1
11989799,1,1,2,2015,0,0,0,0,0,0,1,0,0,0,0.00294,0.26765,0.00294,0.15000,0.00294,0.00294,0.29706,0.12059,0.06176,0.09118,0,8,0,7,0,0,9,6,4,5,1,1,1,60.0,33.0,6.0,,0,0,86,37.0,79.0,50,0.9400,0
11990167,1,2,4,2015,0,0,1,0,0,0,0,0,0,0,0.00455,0.00455,0.55000,0.00455,0.00455,0.00455,0.41364,0.00455,0.00455,0.00455,0,0,9,0,0,0,8,0,0,0,1,1,1,70.0,32.0,6.0,,0,0,94,67.0,58.0,46,0.8478,0
11990591,1,1,2,2015,0,0,0,0,0,0,1,0,0,0,0.18235,0.00588,0.06471,0.24118,0.00588,0.06471,0.30000,0.00588,0.00588,0.12353,7,0,4,8,0,4,9,0,0,6,1,1,1,50.0,32.0,5.0,,0,0,83,31.0,46.0,39,0.9487,0
11991043,1,1,4,2015,0,0,0,0,0,0,0,0,1,0,0.00476,0.00476,0.29048,0.00476,0.00476,0.00476,0.19524,0.00476,0.33810,0.14762,0,0,8,0,0,0,7,0,9,6,1,1,1,70.0,33.0,6.0,,0,1,94,45.0,,42,0.8571,0
11991510,1,1,2,2015,0,1,0,0,0,0,0,0,0,0,0.00588,0.41765,0.00588,0.06471,0.00588,0.00588,0.12353,0.00588,0.18235,0.18235,0,9,0,5,0,0,6,0,7,7,1,1,1,70.0,29.0,5.0,,0,1,93,37.0,21.0,37,0.9730,0
11992826,1,1,3,2015,0,0,0,0,0,0,0,0,0,1,0.11923,0.00385,0.00385,0.00385,0.00385,0.04231,0.19615,0.00385,0.27308,0.35000,6,0,0,0,0,5,7,0,8,9,1,1,1,60.0,29.0,4.0,,0,0,87,28.0,,45,0.8889,0
11993737,1,1,2,2015,0,0,0,0,0,0,1,0,0,0,0.00476,0.00476,0.00476,0.00476,0.00476,0.00476,0.95714,0.00476,0.00476,0.00476,0,0,0,0,0,0,9,0,0,0,1,1,1,80.0,26.0,4.0,,0,0,86,10.0,0.0,43,0.7907,0
