id,gender,char_g, char_t,year,t0F,t1F,t2F,t3F,t4F,t5F,t6F,t7F,t8F,t9F,t10F,t11F,t12F,t13F,t14F,t0V,t1V,t2V,t3V,t4V,t5V,t6V,t7V,t8V,t9V,t10V,t11V,t12V,t13V,t14V,t0L,t1L,t2L,t3L,t4L,t5L,t6L,t7L,t8L,t9L,t10L,t11L,t12L,t13L,t14L,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD,WORDS_N,UNIQUE_R,Close_type
11847684,1,1,2,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00488,0.34634,0.00488,0.00488,0.00488,0.05366,0.00488,0.00488,0.00488,0.05366,0.00488,0.00488,0.44390,0.00488,0.05366,0,13,0,0,0,10,0,0,0,10,0,0,14,0,10,1,1,1,50.0,26.0,4.0,,0,0,76,36.0,25.0,44,0.8864,0
11847784,1,1,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52593,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.08148,0.00741,0.22963,0.00741,0.00741,0.00741,0.08148,0.00741,14,0,0,0,0,0,0,11,0,13,0,0,0,11,0,1,1,1,50.0,33.0,5.0,,0,0,81,53.0,41.0,36,0.9444,0
11847954,1,1,3,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.11698,0.00377,0.26792,0.00377,0.00377,0.00377,0.00377,0.38113,0.00377,0.00377,0.00377,0.19245,0.00377,0.00377,0.00377,11,0,13,0,0,0,0,14,0,0,0,12,0,0,0,1,1,1,70.0,27.0,3.0,,0,0,72,8.0,8.0,50,0.9000,0
11848183,1,1,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00339,0.00339,0.00339,0.00339,0.00339,0.68136,0.00339,0.00339,0.00339,0.00339,0.03729,0.07119,0.17288,0.00339,0.00339,0,0,0,0,0,14,0,0,0,0,11,12,13,0,0,1,1,1,70.0,30.0,4.0,,0,0,91,34.0,62.0,43,0.9302,0
11848224,1,1,1,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00377,0.00377,0.38113,0.00377,0.00377,0.00377,0.26792,0.00377,0.00377,0.00377,0.30566,0.00377,0.00377,0.00377,0.00377,0,0,14,0,0,0,12,0,0,0,13,0,0,0,0,1,1,1,80.0,38.0,7.0,,0,0,81,31.0,33.0,50,0.8800,2
11848280,1,1,1,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00339,0.17288,0.00339,0.47797,0.00339,0.00339,0.00339,0.00339,0.13898,0.00339,0.03729,0.13898,0.00339,0.00339,0.00339,0,13,0,14,0,0,0,0,11,0,10,11,0,0,0,1,1,1,70.0,34.0,5.0,,0,0,77,41.0,45.0,49,0.9592,2
11848448,1,1,2,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.06286,0.00571,0.00571,0.00571,0.29143,0.00571,0.00571,0.12000,0.00571,0.40571,0.00571,0.06286,0.00571,0.00571,0.00571,10,0,0,0,13,0,0,12,0,14,0,10,0,0,0,1,1,1,50.0,29.0,6.0,,0,0,80,50.0,62.0,37,0.8919,0
11848478,1,1,2,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00488,0.59024,0.10244,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.20000,0.00488,0.00488,0.00488,0.05366,0,14,12,0,0,0,0,0,0,0,13,0,0,0,11,1,1,1,50.0,32.0,5.0,,0,0,77,,0.0,34,0.9118,0
11848573,1,1,3,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.37778,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.37778,0.00741,0.08148,0.00741,0.08148,0.00741,0.00741,0.00741,13,0,0,0,0,0,0,13,0,11,0,11,0,0,0,1,1,1,60.0,32.0,4.0,,0,0,81,70.0,,27,0.8889,0
11848603,0,1,1,2015,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00328,0.00328,0.00328,0.26557,0.00328,0.26557,0.00328,0.10164,0.00328,0.00328,0.00328,0.00328,0.10164,0.00328,0.23279,0,0,0,13,0,13,0,10,0,0,0,0,10,0,12,1,1,1,40.0,,6.0,,0,0,84,64.0,73.0,52,0.9038,1
11848640,1,1,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48966,0.00690,0.00690,0.00690,0.00690,0.00690,0.00690,0.21379,0.00690,0.00690,0.00690,0.00690,0.21379,0.00690,0.00690,14,0,0,0,0,0,0,12,0,0,0,0,12,0,0,1,1,1,60.0,28.0,6.0,,0,0,89,10.0,71.0,34,0.9412,0
11848680,1,1,3,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68511,0.00426,0.00426,0.00426,0.00426,0.08936,0.00426,0.00426,0.00426,0.00426,0.00426,0.00426,0.00426,0.17447,0.00426,14,0,0,0,0,12,0,0,0,0,0,0,0,13,0,1,1,1,80.0,27.0,5.0,,0,0,81,,,44,0.8864,0
11848792,1,1,2,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00465,0.00465,0.00465,0.05116,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0.79535,0.00465,0.09767,0.00465,0.00465,0,0,0,12,0,0,0,0,0,0,14,0,13,0,0,1,1,1,70.0,29.0,5.0,,0,0,87,4.0,50.0,40,0.8750,0
11849062,1,1,1,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00364,0.00364,0.40364,0.00364,0.00364,0.11273,0.04000,0.07636,0.11273,0.22182,0.00364,0.00364,0.00364,0.00364,0.00364,0,0,14,0,0,11,9,10,11,13,0,0,0,0,0,1,1,1,60.0,33.0,2.0,,0,0,87,42.0,84.0,44,1.0000,7
11849160,1,1,4,2015,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.44390,0.00488,0.00488,0.00488,0.05366,0.44390,0.00488,0.00488,0.00488,0,0,0,0,0,0,13,0,0,0,12,13,0,0,0,1,1,1,60.0,26.0,6.0,,0,0,77,9.0,,36,0.8611,0
11850431,1,1,3,2015,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.02857,0.02857,0.02857,0.02857,0.31429,0.02857,0.31429,0.02857,0.02857,0.02857,0.02857,0.02857,0.02857,0.02857,0.02857,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,1,1,1,70.0,30.0,2.0,,0,0,86,38.0,64.0,11,1.0000,0
11850554,1,2,0,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.04000,0.04000,0.04000,0.04000,0.44000,0.04000,0.04000,0.04000,0.04000,0.04000,0.04000,0.04000,0.04000,0.04000,0.04000,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,1,1,70.0,28.0,4.0,,0,0,78,0.0,0.0,4,1.0000,0
11850582,1,1,2,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.28372,0.00465,0.00465,0.00465,0.00465,0.19070,0.09767,0.00465,0.00465,0.00465,0.37674,0.00465,0.00465,0.00465,0.00465,13,0,0,0,0,12,11,0,0,0,14,0,0,0,0,1,1,1,80.0,26.0,6.0,,0,0,84,35.0,72.0,44,0.9318,0
11850821,1,1,2,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04151,0.00377,0.00377,0.00377,0.00377,0.30566,0.00377,0.00377,0.00377,0.23019,0.04151,0.34340,0.00377,0.00377,0.00377,10,0,0,0,0,13,0,0,0,12,10,14,0,0,0,1,1,1,60.0,35.0,5.0,,0,0,83,39.0,31.0,47,0.8936,0
11851222,1,1,2,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00426,0.00426,0.00426,0.00426,0.00426,0.00426,0.00426,0.00426,0.00426,0.77021,0.00426,0.00426,0.00426,0.00426,0.17447,0,0,0,0,0,0,0,0,0,14,0,0,0,0,13,1,1,1,70.0,28.0,3.0,,0,0,80,30.0,18.0,48,0.8542,0
11851392,1,1,4,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39512,0.20000,0.00488,0.10244,0.00488,0.00488,0.05366,0.15122,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.05366,14,13,0,11,0,0,9,12,0,0,0,0,0,0,9,1,1,1,60.0,39.0,5.0,,0,0,85,90.0,82.0,45,0.8444,0
11851661,1,1,4,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00513,0.00513,0.00513,0.41538,0.00513,0.00513,0.05641,0.00513,0.31282,0.05641,0.00513,0.00513,0.10769,0.00513,0.00513,0,0,0,14,0,0,10,0,13,10,0,0,12,0,0,1,1,1,50.0,28.0,3.0,,0,0,84,70.0,50.0,53,0.8868,0
11851714,1,1,4,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.13548,0.00645,0.00645,0.00645,0.00645,0.13548,0.58710,0.00645,0.00645,0.00645,0.00645,0.00645,0.00645,0.07097,0.00645,12,0,0,0,0,12,14,0,0,0,0,0,0,11,0,1,1,1,80.0,33.0,5.0,,0,0,89,,,18,0.9444,0
11851775,1,1,1,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00465,0.00465,0.05116,0.00465,0.00465,0.05116,0.14419,0.05116,0.00465,0.00465,0.00465,0.46977,0.00465,0.00465,0.19070,0,0,9,0,0,9,12,9,0,0,0,14,0,0,13,1,1,1,60.0,33.0,5.0,,0,0,81,5.0,14.0,36,0.9444,2
11851784,1,1,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.46286,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,0.46286,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,1,70.0,34.0,4.0,,0,0,82,19.0,3.0,34,0.9118,0
11851914,0,0,3,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00364,0.00364,0.00364,0.00364,0.14909,0.00364,0.00364,0.07636,0.00364,0.04000,0.07636,0.11273,0.33091,0.18545,0.00364,0,0,0,0,12,0,0,9,0,8,9,11,14,13,0,1,1,1,70.0,,5.0,,0,0,85,64.0,,46,0.9348,0
11852107,1,1,4,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00317,0.00317,0.19365,0.03492,0.00317,0.09841,0.09841,0.00317,0.44762,0.00317,0.00317,0.00317,0.00317,0.09841,0.00317,0,0,13,9,0,10,10,0,14,0,0,0,0,10,0,1,1,1,90.0,29.0,3.0,,0,0,72,,22.0,48,0.9167,0
11852209,1,1,1,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00444,0.00444,0.00444,0.27111,0.00444,0.00444,0.00444,0.00444,0.00444,0.13778,0.00444,0.44889,0.00444,0.00444,0.09333,0,0,0,13,0,0,0,0,0,12,0,14,0,0,11,1,1,1,40.0,30.0,4.0,,0,0,91,5.0,19.0,47,0.7660,6
11852264,1,1,2,2015,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.00444,0.00444,0.27111,0.00444,0.00444,0.13778,0.00444,0.00444,0.27111,0.00444,0.22667,0.00444,0.04889,0.00444,0.00444,0,0,13,0,0,11,0,0,13,0,12,0,10,0,0,1,1,1,70.0,28.0,3.0,,0,0,81,5.0,,39,0.9231,0
11852298,1,1,1,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00392,0.00392,0.12157,0.39608,0.00392,0.00392,0.00392,0.00392,0.23922,0.12157,0.00392,0.00392,0.00392,0.00392,0.08235,0,0,11,14,0,0,0,0,13,11,0,0,0,0,10,1,1,1,80.0,37.0,4.0,,0,0,87,73.0,93.0,46,0.8913,7
11852371,1,1,1,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00645,0.00645,0.32903,0.13548,0.00645,0.13548,0.20000,0.00645,0.00645,0.00645,0.07097,0.00645,0.00645,0.07097,0.00645,0,0,14,11,0,11,13,0,0,0,9,0,0,9,0,1,1,1,60.0,34.0,5.0,,0,0,80,44.0,20.0,28,1.0000,2
11852484,1,1,2,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00465,0.00465,0.00465,0.00465,0.00465,0.28372,0.00465,0.00465,0.00465,0.00465,0.51628,0.00465,0.14419,0.00465,0.00465,0,0,0,0,0,13,0,0,0,0,14,0,12,0,0,1,1,1,80.0,34.0,6.0,,0,0,78,65.0,56.0,43,0.8837,0
11852499,1,1,2,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00513,0.10769,0.00513,0.36410,0.05641,0.21026,0.00513,0.00513,0.00513,0.10769,0.05641,0.05641,0.00513,0.00513,0.00513,0,11,0,14,8,13,0,0,0,11,8,8,0,0,0,1,1,1,70.0,32.0,4.0,,0,0,82,50.0,30.0,34,0.8824,0
11852509,1,1,1,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00541,0.38378,0.00541,0.00541,0.00541,0.05946,0.00541,0.16757,0.27568,0.00541,0.00541,0.00541,0.00541,0.00541,0.05946,0,14,0,0,0,10,0,12,13,0,0,0,0,0,10,1,1,1,70.0,28.0,5.0,,0,0,81,53.0,63.0,32,1.0000,1
11852646,1,1,2,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.08148,0.00741,0.00741,0.52593,0.30370,0,0,0,0,0,0,0,0,0,0,12,0,0,14,13,1,1,1,70.0,34.0,7.0,,0,0,86,71.0,,21,0.9048,0
11852860,1,1,1,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00392,0.00392,0.00392,0.16078,0.00392,0.00392,0.00392,0.00392,0.47451,0.27843,0.00392,0.04314,0.00392,0.00392,0.00392,0,0,0,12,0,0,0,0,14,13,0,11,0,0,0,1,1,1,60.0,25.0,4.0,,0,0,76,7.0,,53,0.8113,1
11852920,1,2,4,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15122,0.34634,0.00488,0.00488,0.00488,0.00488,0.20000,0.00488,0.05366,0.10244,0.00488,0.00488,0.00488,0.00488,0.10244,12,14,0,0,0,0,13,0,9,10,0,0,0,0,10,1,1,1,60.0,31.0,5.0,,0,0,84,,16.0,43,0.9302,0
11852936,1,0,1,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00488,0.00488,0.20000,0.49268,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.20000,0.00488,0.00488,0.05366,0,0,12,14,0,0,0,0,0,0,0,12,0,0,11,1,1,1,70.0,29.0,2.0,,0,0,72,52.0,35.0,41,0.8537,2
11853074,1,1,3,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00645,0.00645,0.00645,0.45806,0.07097,0.13548,0.00645,0.00645,0.00645,0.00645,0.00645,0.00645,0.00645,0.00645,0.26452,0,0,0,14,11,12,0,0,0,0,0,0,0,0,13,1,1,1,50.0,35.0,5.0,,0,0,77,,4.0,20,0.9000,0
11853098,1,2,4,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00571,0.74857,0.00571,0.12000,0.00571,0.00571,0.06286,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,0,14,0,13,0,0,12,0,0,0,0,0,0,0,0,1,1,1,50.0,26.0,4.0,,0,0,89,,40.0,31,0.9032,0
11853407,1,1,4,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00408,0.12653,0.04490,0.00408,0.00408,0.00408,0.37143,0.00408,0.12653,0.00408,0.00408,0.00408,0.16735,0.04490,0.08571,0,11,8,0,0,0,14,0,11,0,0,0,13,8,10,1,1,1,80.0,30.0,6.0,,0,1,91,85.0,79.0,51,0.9216,0
11853568,1,1,2,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00541,0.22162,0.00541,0.22162,0.00541,0.00541,0.00541,0.00541,0.00541,0.00541,0.49189,0.00541,0.00541,0.00541,0.00541,0,12,0,12,0,0,0,0,0,0,14,0,0,0,0,1,1,1,60.0,29.0,6.0,,0,0,84,,13.0,37,0.8378,0
11853662,1,2,4,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16800,0.48800,0.00800,0.16800,0.00800,0.00800,0.08800,0.00800,0.00800,0.00800,0.00800,0.00800,0.00800,0.00800,0.00800,12,14,0,12,0,0,11,0,0,0,0,0,0,0,0,1,1,1,60.0,35.0,5.0,,0,0,89,67.0,65.0,21,0.9048,0
11853733,1,1,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00741,0.00741,0.00741,0.00741,0.22963,0.45185,0.00741,0.08148,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.15556,0,0,0,0,13,14,0,11,0,0,0,0,0,0,12,1,1,1,70.0,30.0,5.0,,0,0,79,,0.0,16,0.9375,0
11853919,1,1,2,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00690,0.00690,0.00690,0.00690,0.00690,0.00690,0.00690,0.00690,0.00690,0.00690,0.14483,0.62759,0.14483,0.00690,0.00690,0,0,0,0,0,0,0,0,0,0,12,14,12,0,0,1,1,1,70.0,24.0,4.0,,0,0,78,59.0,30.0,27,0.8889,0
11853931,1,1,2,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00364,0.00364,0.00364,0.00364,0.18545,0.22182,0.00364,0.00364,0.00364,0.51273,0.00364,0.00364,0.04000,0.00364,0.00364,0,0,0,0,12,13,0,0,0,14,0,0,11,0,0,1,1,1,70.0,31.0,6.0,,0,0,87,20.0,26.0,39,0.9744,0
11854011,1,1,3,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,0.17714,0.69143,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,0.06286,0,0,0,0,0,0,13,14,0,0,0,0,0,0,12,1,1,1,60.0,28.0,4.0,,0,0,77,,38.0,46,0.8478,0
11854019,1,1,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.13191,0.00426,0.17447,0.04681,0.00426,0.38723,0.00426,0.00426,0.21702,0.00426,0.00426,0.00426,0.00426,0.00426,0.00426,11,0,12,10,0,14,0,0,13,0,0,0,0,0,0,1,1,1,80.0,27.0,6.0,,0,0,88,23.0,7.0,50,0.8400,0
11854344,1,1,2,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00541,0.00541,0.00541,0.00541,0.00541,0.00541,0.00541,0.00541,0.00541,0.00541,0.87027,0.05946,0.00541,0.00541,0.00541,0,0,0,0,0,0,0,0,0,0,14,13,0,0,0,1,1,1,50.0,34.0,5.0,,0,0,81,14.0,60.0,33,0.8485,0
11854558,1,1,3,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00408,0.00408,0.24898,0.28980,0.00408,0.00408,0.00408,0.04490,0.00408,0.04490,0.00408,0.00408,0.33061,0.00408,0.00408,0,0,12,13,0,0,0,10,0,10,0,0,14,0,0,1,1,1,70.0,25.0,5.0,,0,0,86,19.0,29.0,50,0.9000,0
11854642,1,1,2,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00339,0.10508,0.00339,0.00339,0.20678,0.00339,0.00339,0.00339,0.00339,0.10508,0.27458,0.13898,0.00339,0.13898,0.00339,0,9,0,0,13,0,0,0,0,9,14,11,0,11,0,1,1,1,80.0,27.0,5.0,,0,0,84,,35.0,52,0.9615,0
11854655,1,1,2,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.20000,0.00488,0.00488,0.00488,0.00488,0.24878,0.00488,0.00488,0.00488,0.00488,0.49268,0.00488,0.00488,0.00488,0.00488,12,0,0,0,0,13,0,0,0,0,14,0,0,0,0,1,1,1,60.0,27.0,4.0,,0,0,75,13.0,4.0,43,0.9302,0
11855233,1,1,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51489,0.00426,0.00426,0.00426,0.00426,0.21702,0.00426,0.00426,0.13191,0.00426,0.00426,0.00426,0.00426,0.08936,0.00426,14,0,0,0,0,13,0,0,12,0,0,0,0,11,0,1,1,1,60.0,33.0,4.0,,0,0,79,62.0,59.0,45,0.8889,0
11855343,1,1,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49388,0.04490,0.00408,0.00408,0.00408,0.08571,0.16735,0.08571,0.00408,0.00408,0.00408,0.00408,0.00408,0.08571,0.00408,14,9,0,0,0,10,13,10,0,0,0,0,0,10,0,1,1,1,70.0,30.0,4.0,,0,0,77,11.0,13.0,32,0.9375,0
11855360,1,1,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51628,0.00465,0.05116,0.00465,0.09767,0.00465,0.00465,0.00465,0.00465,0.00465,0.09767,0.00465,0.05116,0.00465,0.14419,14,0,9,0,11,0,0,0,0,0,11,0,9,0,13,1,1,1,60.0,28.0,6.0,,0,1,91,10.0,14.0,35,1.0000,0
11855479,0,1,2,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.08936,0.00426,0.00426,0.34468,0.08936,0.00426,0.04681,0.00426,0.00426,0.00426,0.00426,0.25957,0.13191,0.00426,0.00426,10,0,0,14,10,0,9,0,0,0,0,13,12,0,0,1,1,1,40.0,,4.0,,0,0,79,35.0,67.0,43,0.9767,0
11855589,1,1,2,2015,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0.00741,0.22963,0.00741,0.00741,0.00741,0.22963,0.00741,0.22963,0.00741,0.22963,0.00741,0.00741,0.00741,0.00741,0.00741,0,11,0,0,0,11,0,11,0,11,0,0,0,0,0,1,1,1,70.0,33.0,7.0,,0,0,83,0.0,0.0,40,0.9000,0
11855902,1,1,2,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.11351,0.00541,0.16757,0.22162,0.05946,0.00541,0.00541,0.11351,0.00541,0.27568,0.00541,0.00541,0.00541,0.00541,0.00541,10,0,12,13,9,0,0,10,0,14,0,0,0,0,0,1,1,1,80.0,32.0,5.0,,0,0,90,,28.0,51,0.8627,0
11855933,1,2,4,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00488,0.10244,0.00488,0.39512,0.00488,0.00488,0.15122,0.00488,0.00488,0.00488,0.00488,0.29756,0.00488,0.00488,0.00488,0,11,0,14,0,0,12,0,0,0,0,13,0,0,0,1,1,1,50.0,29.0,6.0,,0,0,77,12.0,7.0,50,0.8800,0
11856382,1,1,2,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00606,0.36970,0.00606,0.00606,0.12727,0.00606,0.00606,0.00606,0.12727,0.00606,0.06667,0.24848,0.00606,0.00606,0.00606,0,14,0,0,11,0,0,0,11,0,10,13,0,0,0,1,1,1,80.0,29.0,5.0,,0,0,71,,12.0,32,0.9688,0
11856438,1,1,1,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29143,0.46286,0.12000,0.00571,0.00571,0.06286,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,0.00571,13,14,12,0,0,11,0,0,0,0,0,0,0,0,0,1,1,1,60.0,24.0,3.0,,0,0,83,61.0,32.0,40,0.8750,2
11856724,1,1,2,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.51795,0.00513,0.41538,0.00513,0.00513,0,0,0,0,0,0,0,0,0,0,14,0,13,0,0,1,1,1,70.0,34.0,4.0,,0,0,88,21.0,27.0,33,0.8788,0
11857157,0,1,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63902,0.00488,0.00488,0.00488,0.00488,0.10244,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.20000,0.00488,0.00488,14,0,0,0,0,12,0,0,0,0,0,0,13,0,0,1,1,1,60.0,,3.0,,0,0,86,11.0,14.0,46,0.8261,0
11857845,1,1,3,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.32308,0.01538,0.01538,0.01538,0.01538,0.01538,0.01538,0.47692,0.01538,0.01538,0.01538,0.01538,0.01538,0.01538,0.01538,13,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,1,0,40.0,27.0,,93.0,0,0,0,0.0,41.0,6,1.0000,0
11919046,1,1,2,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01176,0.71765,0.01176,0.01176,0.01176,0.12941,0.01176,0.01176,0.01176,0.01176,0.01176,0.01176,0.01176,0.01176,0.01176,0,14,0,0,0,13,0,0,0,0,0,0,0,0,0,1,1,1,40.0,26.0,5.0,,0,1,85,21.0,0.0,15,1.0000,0
11922435,1,1,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.01053,0.01053,0.01053,0.01053,0.01053,0.74737,0.01053,0.01053,0.01053,0.01053,0.01053,0.11579,0.01053,0.01053,0.01053,0,0,0,0,0,14,0,0,0,0,0,13,0,0,0,1,1,1,90.0,25.0,5.0,,0,0,87,12.0,73.0,23,0.9130,0
11922857,1,1,3,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00952,0.39048,0.00952,0.00952,0.00952,0.29524,0.00952,0.20000,0.00952,0.00952,0.00952,0.00952,0.00952,0.00952,0.00952,0,14,0,0,0,13,0,12,0,0,0,0,0,0,0,1,1,1,60.0,34.0,4.0,,0,0,85,59.0,50.0,16,1.0000,0
11928262,1,1,2,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01333,0.54667,0.01333,0.01333,0.01333,0.01333,0.01333,0.14667,0.01333,0.01333,0.01333,0.01333,0.01333,0.01333,0.14667,0,14,0,0,0,0,0,12,0,0,0,0,0,0,12,1,1,1,60.0,32.0,,94.0,0,0,86,5.0,3.0,11,1.0000,0
11934798,1,1,1,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43158,0.01053,0.22105,0.22105,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,0.01053,14,0,12,12,0,0,0,0,0,0,0,0,0,0,0,1,1,1,50.0,32.0,,93.0,0,0,86,5.0,22.0,9,1.0000,1
11935092,1,1,2,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00377,0.15472,0.15472,0.00377,0.53208,0.00377,0.00377,0.00377,0.00377,0.00377,0.07925,0.00377,0.04151,0.00377,0.00377,0,12,12,0,14,0,0,0,0,0,11,0,10,0,0,1,1,1,60.0,27.0,5.0,,0,0,85,52.0,83.0,39,0.9487,0
11935766,1,1,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.01333,0.01333,0.01333,0.14667,0.14667,0.41333,0.01333,0.01333,0.01333,0.01333,0.01333,0.01333,0.01333,0.01333,0.14667,0,0,0,11,11,14,0,0,0,0,0,0,0,0,11,1,1,1,80.0,32.0,,95.0,0,0,84,47.0,,13,1.0000,0
11936408,1,1,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00606,0.00606,0.00606,0.00606,0.00606,0.79394,0.00606,0.00606,0.00606,0.00606,0.12727,0.00606,0.00606,0.00606,0.00606,0,0,0,0,0,14,0,0,0,0,13,0,0,0,0,1,1,1,90.0,34.0,,94.0,0,0,87,24.0,,31,0.9355,0
