280,mike-dubman,we should not use system calls to extract dev info  see example below for the right way:  ```   define MAX_STR_LEN 128  static int port_from_file(char *port_file) {      char buf1[MAX_STR_LEN]  buf2[MAX_STR_LEN];      FILE *fp;      int res = -1;        if ((fp = fopen(port_file   r )) == NULL)          return -1;        if (fgets(buf1  MAX_STR_LEN - 1  fp) == NULL)          goto out;        int len = strlen(buf1) - 2;      strncpy(buf2  buf1 + 2  len);      buf2[len] = 0;      res = atoi(buf2);    out:      fclose(fp);      return res;  }     define PREF  /sys/class/net/   define SUFF  /device/resource    static int dev2if(char *dev_name  char *port  char *if_name) {      char dev_file[MAX_STR_LEN]  port_file[MAX_STR_LEN]  net_file[MAX_STR_LEN];      glob_t glob_el = {0 };      int found = 0;        sprintf(dev_file   /sys/class/infiniband/ s SUFF  dev_name);        glob(PREF *   0  0   glob_el);      char **p = glob_el.gl_pathv;        if (glob_el.gl_pathc >= 1)          for(int i = 0; i < glob_el.gl_pathc; i++  p++)          {              sprintf(port_file   s/dev_id   *p);              sprintf(net_file    s SUFF     *p);              if(cmp_files(net_file  dev_file)   port  = NULL                  port_from_file(port_file) == atoi(port) - 1)              {                  found = 1;                  break;              }          }        globfree( glob_el);        if(found)      {          int len = strlen(net_file) - strlen(PREF) - strlen(SUFF);          strncpy(if_name  net_file + strlen(PREF)  len);          if_name[len] = 0;      }      else          strcpy(if_name   );        return found;  }  ```
281,nitzancarmi,We don't want to install ofed on the snic  but we still need to use ibdev2netdev (called from within the code).
282,mike-dubman,@nitzancarmi - we should try not to call  system(script)  from code - please see my inline comment about it in the merged PR w/ code example to achieve same effect.
283,mike-dubman,here: https://github.com/Mellanox/nvmx/pull/169 pullrequestreview-170768777
284,mike-dubman,nice catch. the proper fix is that iface_to_ipaddr and this line will use same constant  like IP_ADDR_LEN (256 now)  https://github.com/Mellanox/nvmx/blob/3013a3045ed773221e09fc71fee7a06a1697c2c1/src/utils.c L115    once we will start support ipv6 the len will become 128bit and it will break again.  need to enable coverity asap to catch such and similar errors during development.
285,yshestakov,> nice catch. the proper fix is that iface_to_ipaddr and this line will use same constant  like IP_ADDR_LEN (256 now)  > ...  > once we will start support ipv6 the len will become 128bit and it will break again.  > need to enable coverity asap to catch such and similar errors during development.    I'm going to rework this code to pass string size explicitly and call `inet_ntop()` instead of `inet_ntoa()`.  BTW  `inet_ntop()` supports `AF_INET6`    Please take a look at the next commit to this PR.     UPD. Please don't merge: it fails to compile
286,mike-dubman,why need last param? src_addr is null terminated and one can calc len dynamically.
287,mike-dubman,or use INET6_ADDRSTRLEN constant
288,yshestakov,> why need last param? src_addr is null terminated and one can calc len dynamically.    default null-terminated `src_addr` has `strlen(src_addr) == 0`. It's not what we expect :)  Also  it's a good practice to pass the buffer size to underlying call  like`inet_ntop()` has:    ```  const char *inet_ntop(int af  const void *src                                char *dst  socklen_t size);  ```
289,yshestakov,> or use INET6_ADDRSTRLEN constant    `INET_ADDRSTRLEN` in case of IPV4 (we support only it). I've put the constant here
290,yshestakov,@miked-mellanox  please re-approve this PR. I've tested the build on aarch64/docker and it passed.
291,aviadye,u probably mean AF_INET and AF_INET6
292,yshestakov,Yep  correct :)
293,yshestakov,> u probably mean AF_INET and AF_INET6    I've fixed this comment. Please review
294,aviadye,let add function id and add this to show_gids new utility. It will is small effort with huge ROI
295,orendu,is an example of the configuration syntax
296,orendu,obvious - remove
297,orendu,obvious - remove
298,orendu,In the ctrl object you refer to 'localfstgt'  better have such backend example
299,orendu,why did you add 'xxx'? this shows how the same backend can be used twice  as different namespaces  with different local block path
300,alex-mikheev,add ASSERT_TRUE(values  = NULL)
301,alex-mikheev,Lets add NVME_DEFAULT_CONFIG to the config.h with AC_DEFINE
302,alex-mikheev,add check that values is not NULL
303,maxgurtovoy,where is the check that values  = null ? I remember you had it..
304,maxgurtovoy,please add mn value also to json file. We got a request for this from customers.
305,maxgurtovoy,as I wrote above  please add default mn  MLX NVMe Ctrl 
306,maxgurtovoy,nsid 0 is not valid in the spec.  We also support only 1 namespace per subsystem currently (with nsid == 1)
307,maxgurtovoy,here too.
308,maxgurtovoy,please use an  if  clause instead of __func( a ? dsd : dss  attr2).  let's have a readable code.
309,maxgurtovoy,maybe change signature to return values or NULL in case of failure ?  Try to make code as simple as we can.
310,maxgurtovoy,I don't understand what all the fixes of white space and commas related to json object commit ?  Should be separate.
311,vasilyMellanox,It's impossible to get NULLL here
312,vasilyMellanox,I prefer this notation
313,vasilyMellanox,Is it really issue if it will be submit here ?
314,vasilyMellanox,Didn't get it... Why it should be NULL ? 
315,vasilyMellanox,it is not supposed to return a pointer
316,vasilyMellanox,but fixed it anyway
317,alex-mikheev,Let's add an nvmx_assert_always just in case.
318,maxgurtovoy,lets create a unit_tests.json with needed definitions.  In this mlnx_nvmx_config we should have only parsed attributes (this is the example for customers)
319,maxgurtovoy,please fix.
320,maxgurtovoy,please change func name.  I also don't think we use __name convention for static function in this file.
321,alex-mikheev,Use PATH_MAX for the path max length
322,alex-mikheev,nvmx_error()  also there is a nice  m format option to printf
323,alex-mikheev,nvmx_error()
324,alex-mikheev,substitute 128 by sizeof(dev_port_path)
325,alex-mikheev,nvmx_error()
326,alex-mikheev,PATH_MAX
327,alex-mikheev,snprintf
328,alex-mikheev,we can do some magic like  define member_size(type  member) sizeof(((type *)0)->member)
329,alex-mikheev,lets use IFACE_MAX_LEN
330,alex-mikheev,IFACE_MAX_LEN  also there is not need for -1 here:   The snprintf() and vsnprintf() functions will write at most size-1 of the characters... 
331,alex-mikheev,Let's put it in the compiler.h near the offset_of and container_of macros
332,aviadye,put IF 0 here - exception for dead code
333,galshachaf,should we add a macro for this?
334,alex-mikheev,imho if the destroy flow is working we don't need ifdef here  just remove the sleep
335,galshachaf,@aviadye requested this  please decide
336,alex-mikheev,should switch to json config file
337,alex-mikheev,IMHO we need to add create_destroy_twice test for other queue types ? Do you want to handle it in another PR ?
338,galshachaf,yes  it is not connected to this pr. there are create n_cqs  n_sqs tests.
339,alex-mikheev,Please use some kind of define instead of 0x3
340,kaomri,Done
341,alex-mikheev,fclose(fp);
342,yshestakov,ah  thanks. Fixed. 
343,alex-mikheev,Please fix the indentation here
344,galshachaf,fixed
345,maxgurtovoy,maybe we'll make it configurable ? I don't want to break the possibility to use 1 NS.    Also please fix typos in the commit message
346,alex-mikheev,Lets use normal // or /* */ style comments. Json parser has no problems with that
347,maxgurtovoy,no need to change the create_cq callback. we don't use it anyway now
348,maxgurtovoy,I prefer to check if the num_entries > ctrl->max_io_queue_size instead of the define.
349,maxgurtovoy,no need
350,maxgurtovoy,change io_queue_size to max_io_queue_size and leave it here.
351,maxgurtovoy,you can leave the max_io_queue_size.  if target support upto 512 and we'll ask 1024 it will work in your code.
352,maxgurtovoy,why additional commit for this ?
353,maxgurtovoy,why don't you use the ctrl->max_io_queue_size ?
354,alex-mikheev,please add nvmx_error()
355,alex-mikheev,since you already have a nvme_config_t it make sense to change nvme_json_get_value to accept is a first argument instead of a (values  num_values)
356,alex-mikheev,please remove trailing  \n  in messages in all nvmx_error/debug... macros
357,alex-mikheev,Let's add a function to get controller config ? 
358,alex-mikheev,also driver should hold nvme_config_t
359,orendu,c-style comments are not standard json.
360,orendu,Why do we need this param? Just look how many EPs are in the endpoints array...
361,orendu,This is not the last example we discussed for the config...
362,alex-mikheev,afaik json has no comments at all ;). It is much better to have comments that are human readable. Check our those guys: http://hjson.org/  
363,alex-mikheev,can you move config file reading to the test setup ? We will need this  pattern in other places too. 
364,galshachaf,seems like you're introducing an indentation problem?
365,galshachaf,remove this line
366,alex-mikheev,fixing the existing one. Most of the code is done with the     set ts=4  set sw=4  set expandtab    
367,alex-mikheev,It is better to put the code in that if in a separate function
368,alex-mikheev,Too many parameters. May be create a type for the mkey ? Something like  struct devx_mkey_t { uint32_t mkey  devx_obj_handle *mkey_objh  struct devx_obj_handle *psv_objh  uint32_t psv_index }  
369,maxgurtovoy,I'll do it next week.
370,maxgurtovoy,ok
371,alex-mikheev,Let's also change g_malloc0 here to a regular malloc and check the allocation instead of failing on assertion. 
372,alex-mikheev,Let's also change g_malloc0 here to a regular malloc and check the allocation instead of failing on assertion. 
373,galshachaf,change to sigint_handler (conventions)
374,galshachaf,change to keep_running (conventions)
375,alex-mikheev,NVME_XXXX environment variables are no longer supported. You need to create custom test config and use NVME_CONFIG=.. var
376,alex-mikheev,this is wrong  it should return 31 (33 - 2) for the 32 io queues.  SPEC 5.14.1.7
377,maxgurtovoy,num_queues = 32 and not 33. and this is zero based
378,maxgurtovoy,ctrl->num_queues = NVME_EMU_NUM_QUEUES (=32)
379,alex-mikheev,you are right. Yet i don't like two different values for the number of queues and working with the zero based value and C arrays
380,alex-mikheev,It is enough to return NVMX_ERR here because driver only sees bar registers at this stage of controller init
381,maxgurtovoy,fixed. also same for the nvme_sq_init.
382,vasilyMellanox,The last line is indented too far to the left  please align with the previous ones
383,vasilyMellanox,U should remove 'ep' 'ctrl' from the class declaration if you decided to use local pointers to 'ep'   'ctrl'
384,nitzancarmi,fixed
385,nitzancarmi,fixed
386,alex-mikheev,please change printf to nvmx_error
387,alex-mikheev,please add ? 1 : 0 to improve readability and people won't think that == should be changed to = ;)
388,alex-mikheev,missing return code
389,alex-mikheev,add error check or change nvmf_rdma_init_queue() to void
390,alex-mikheev,please remove  \n 
391,alex-mikheev,Let's add a description of the each state and short description of the state machine. That is when transition between states happen
392,alex-mikheev,Please add /* TODO: use mlx_emu_q_modify() once it is implemented */
393,nitzancarmi,Will send seperate commit to clean all `\n` appearances in nvmx_*() formats
